subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value,ds_qid
Emblems--Early works to 1800,a--v,0,,Emblems;Early works,http://id.worldcat.org/fast/908357;http://id.worldcat.org/fast/1411636,Q38893;Q300
Emetics--Therapeutic use--Japan,a--x--z,0,,Emetics;Therapeutics;Japan,http://id.worldcat.org/fast/908682;http://id.worldcat.org/fast/1149694;http://id.worldcat.org/fast/1204082,Q12519;Q12677;Q12622
Emetics--Therapeutic use--Japan.,a--x--z,0,,Emetics;Therapeutics;Japan,http://id.worldcat.org/fast/908682;http://id.worldcat.org/fast/1149694;http://id.worldcat.org/fast/1204082,Q12519;Q12677;Q12622
Emperors--Rome--Biography,a--z--v,0,http://id.loc.gov/authorities/subjects/sh2008103002,Emperors;Rome (Empire);Biographies,http://id.worldcat.org/fast/908898;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1919896,Q5835;Q3038;Q3051
Emperors--Rome--Biography.,a--z--v,0,http://id.loc.gov/authorities/subjects/sh2008103002,Emperors;Rome (Empire);Biographies,http://id.worldcat.org/fast/908898;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1919896,Q5835;Q3038;Q3051
Emperors--Rome--Biography--Early works to 1800,a--z--v--v,0,http://id.loc.gov/authorities/subjects/sh2008103003,Emperors;Rome (Empire);Biographies;Early works,http://id.worldcat.org/fast/908898;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q5835;Q3038;Q3051;Q300
Emperors--Rome--Drama,a--z--v,0,,Emperors;Rome (Empire);Drama,http://id.worldcat.org/fast/908898;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423879,Q5835;Q3038;Q3010
Emperors--Rome--Drama.,a--z--v,0,,Emperors;Rome (Empire);Drama,http://id.worldcat.org/fast/908898;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423879,Q5835;Q3038;Q3010
Emperors--Rome--Early works to 1800,a--z--v,0,,Emperors;Rome (Empire);Early works,http://id.worldcat.org/fast/908898;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1411636,Q5835;Q3038;Q300
Emperors--Rome--Early works to 1800.,a--z--v,0,,Emperors;Rome (Empire);Early works,http://id.worldcat.org/fast/908898;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1411636,Q5835;Q3038;Q300
Empire islamique--Histoire--1258-1517--Ouvrages avant 1800,a--x--y--v,6,,Islamic Empire;History;Early works,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11211;Q6879;Q300
Empire islamique--Histoire--1258-1517--Ouvrages avant 1800.,a--x--y--v,6,,Islamic Empire;History;Early works,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11211;Q6879;Q300
Encyclopedias and dictionaries,a,fast,http://id.worldcat.org/fast/909533,Encyclopedias and dictionaries,http://id.worldcat.org/fast/909533,Q175
"Encyclopedias and dictionaries, Chinese",a,0,http://id.loc.gov/authorities/subjects/sh85043006,"Encyclopedias and dictionaries, Chinese",http://id.worldcat.org/fast/909561,Q12587
"Encyclopedias and dictionaries, Chinese.",a,0,http://id.loc.gov/authorities/subjects/sh85043006,"Encyclopedias and dictionaries, Chinese",http://id.worldcat.org/fast/909561,Q12587
"Encyclopedias and dictionaries, Latin--13th century",a--y,0,,"Encyclopedias and dictionaries, Latin;Thirteenth century",http://id.worldcat.org/fast/909593;http://id.worldcat.org/fast/1150138,Q26626;Q245
"Encyclopedias and dictionaries, Persian",a,fast,http://id.worldcat.org/fast/909604,"Encyclopedias and dictionaries, Persian",http://id.worldcat.org/fast/909604,Q2957
"Encyclopedias and dictionaries, Persian.",a,fast,http://id.worldcat.org/fast/909604,"Encyclopedias and dictionaries, Persian",http://id.worldcat.org/fast/909604,Q2957
"Encyclopedias and dictionaries, Persian--Early works to 1600",a--y,0,,"Encyclopedias and dictionaries, Persian;Early works",http://id.worldcat.org/fast/909604;http://id.worldcat.org/fast/1411636,Q2957;Q300
"Encyclopedias and dictionaries, Persian--Early works to 1600.",a--y,0,,"Encyclopedias and dictionaries, Persian;Early works",http://id.worldcat.org/fast/909604;http://id.worldcat.org/fast/1411636,Q2957;Q300
"Encyclopedias and dictionaries, Sanskrit",a,fast,http://id.worldcat.org/fast/909613,"Encyclopedias and dictionaries, Sanskrit",http://id.worldcat.org/fast/909613,Q27076
"Encyclopedias and dictionaries, Sanskrit",a,0,http://id.loc.gov/authorities/subjects/sh89003683,"Encyclopedias and dictionaries, Sanskrit",http://id.worldcat.org/fast/909613,Q27076
Encyclopedias and dictionaries.,a,fast,http://id.worldcat.org/fast/909533,Encyclopedias and dictionaries,http://id.worldcat.org/fast/909533,Q175
Encyclopedias and dictionaries--Early works to 1600,a--v,0,http://id.loc.gov/authorities/subjects/sh85042998,Encyclopedias and dictionaries;Early works,http://id.worldcat.org/fast/909533;http://id.worldcat.org/fast/1411636,Q175;Q300
Encyclopedias and dictionaries--Early works to 1600.,a--v,0,http://id.loc.gov/authorities/subjects/sh85042998,Encyclopedias and dictionaries;Early works,http://id.worldcat.org/fast/909533;http://id.worldcat.org/fast/1411636,Q175;Q300
Encyclopedias and dictionaries--Early works to 1800,a--v,0,,Encyclopedias and dictionaries;Early works,http://id.worldcat.org/fast/909533;http://id.worldcat.org/fast/1411636,Q175;Q300
End of the world,a,fast,http://id.worldcat.org/fast/909634,End of the world,http://id.worldcat.org/fast/909634,Q7452
End of the world.,a,fast,http://id.worldcat.org/fast/909634,End of the world,http://id.worldcat.org/fast/909634,Q7452
End of the world--Early works to 1800,a--v,0,,End of the world;Early works,http://id.worldcat.org/fast/909634;http://id.worldcat.org/fast/1411636,Q7452;Q300
End of the world--Early works to 1800.,a--v,0,,End of the world;Early works,http://id.worldcat.org/fast/909634;http://id.worldcat.org/fast/1411636,Q7452;Q300
Endowments,,openn-subjects,,Endowments,http://id.worldcat.org/fast/909854,Q18342
Endowments--Iran--Early works to 1800,,openn-subjects,,Endowments;Iran;Early works,http://id.worldcat.org/fast/909854;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1411636,Q18342;Q16384;Q300
Endowments--Turkey--Early works to 1800,,openn-subjects,,Endowments;Turkey;Early works,http://id.worldcat.org/fast/909854;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,Q18342;Q4294;Q300
England,a,fast,http://id.worldcat.org/fast/1219920,England,http://id.worldcat.org/fast/1219920,Q320
England.,a,fast,http://id.worldcat.org/fast/1219920,England,http://id.worldcat.org/fast/1219920,Q320
"England--Charters, grants, privileges--Early works to 1800",a--v--v,0,,England;Charters and articles of incorporation;Early works,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1027064;http://id.worldcat.org/fast/1411636,Q320;Q38894;Q300
England--Cheshire,a--z,fast,http://id.worldcat.org/fast/1211757,England--Cheshire,http://id.worldcat.org/fast/1211757,Q4319
England--Cheshire.,a--z,fast,http://id.worldcat.org/fast/1211757,England--Cheshire,http://id.worldcat.org/fast/1211757,Q4319
England--Church history--1066-1485--Early works to 1800,a--x--y--v,0,,England;Church history;1066-1485;Early works,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411629;http://id.worldcat.org/fast/1355368;http://id.worldcat.org/fast/1411636,Q320;Q3608;Q12670;Q300
England--Church history--1066-1485--Early works to 1800.,a--x--y--v,0,,England;Church history;1066-1485;Early works,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411629;http://id.worldcat.org/fast/1355368;http://id.worldcat.org/fast/1411636,Q320;Q3608;Q12670;Q300
England--Church history--1066-1485--Sources,a--x--y--v,0,,England;Church history;1066-1485;Sources,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411629;http://id.worldcat.org/fast/1355368;http://id.worldcat.org/fast/1423900,Q320;Q3608;Q12670;Q2769
England--Church history--449-1066,a--x--y,0,http://id.loc.gov/authorities/subjects/sh85043264,England;Church history;449-1066,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411629;http://id.worldcat.org/fast/1355931,Q320;Q3608;Q12538
England--Church history--449-1066--Early works to 1800,a--x--y--v,0,,England;Church history;449-1066;Early works,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411629;http://id.worldcat.org/fast/1355931;http://id.worldcat.org/fast/1411636,Q320;Q3608;Q12538;Q300
England--Church history--449-1066--Early works to 1800.,a--x--y--v,0,,England;Church history;449-1066;Early works,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411629;http://id.worldcat.org/fast/1355931;http://id.worldcat.org/fast/1411636,Q320;Q3608;Q12538;Q300
England--Church history--Sources,a--x--v,0,,England;Church history;Sources,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/860740;http://id.worldcat.org/fast/1423900,Q320;Q38895;Q2769
England--Derbyshire,a--z,fast,http://id.worldcat.org/fast/1202650,England--Derbyshire,http://id.worldcat.org/fast/1202650,Q8373
England--Derbyshire.,a--z,fast,http://id.worldcat.org/fast/1202650,England--Derbyshire,http://id.worldcat.org/fast/1202650,Q8373
England--Devon,a--z,fast,http://id.worldcat.org/fast/1206047,England--Devon,http://id.worldcat.org/fast/1206047,Q3609
England--Devon.,a--z,fast,http://id.worldcat.org/fast/1206047,England--Devon,http://id.worldcat.org/fast/1206047,Q3609
England--Heraldry--Pictorial works,a--x--v,0,,England;Heraldry;Pictorial works,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/955273;http://id.worldcat.org/fast/1423874,Q320;Q4275;Q240
England--Heraldry--Pictorial works.,a--x--v,0,,England;Heraldry;Pictorial works,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/955273;http://id.worldcat.org/fast/1423874,Q320;Q4275;Q240
England--Lancashire,a--z,fast,http://id.worldcat.org/fast/1204978,England--Lancashire,http://id.worldcat.org/fast/1204978,Q4240
England--Lancashire.,a--z,fast,http://id.worldcat.org/fast/1204978,England--Lancashire,http://id.worldcat.org/fast/1204978,Q4240
England--Nottinghamshire,a--z,fast,http://id.worldcat.org/fast/1206866,England--Nottinghamshire,http://id.worldcat.org/fast/1206866,Q3617
England--Nottinghamshire.,a--z,fast,http://id.worldcat.org/fast/1206866,England--Nottinghamshire,http://id.worldcat.org/fast/1206866,Q3617
England--Suffolk,a--z,fast,http://id.worldcat.org/fast/1212535,England--Suffolk,http://id.worldcat.org/fast/1212535,Q201
England--Suffolk.,a--z,fast,http://id.worldcat.org/fast/1212535,England--Suffolk,http://id.worldcat.org/fast/1212535,Q201
England--Warwickshire,a--z,fast,http://id.worldcat.org/fast/1212375,England--Warwickshire,http://id.worldcat.org/fast/1212375,Q228
England--Warwickshire.,a--z,fast,http://id.worldcat.org/fast/1212375,England--Warwickshire,http://id.worldcat.org/fast/1212375,Q228
English,,openn-subjects,,English (culture or style),http://vocab.getty.edu/aat/300111178,Q19855
"English language--Middle English, 1100-1500--Texts",a--y--v,0,,English language;1100-1500;Texts,http://id.worldcat.org/fast/910920;http://id.worldcat.org/fast/1355376;http://id.worldcat.org/fast/1423705,Q12536;Q38896;Q3066
"English language--Old English, ca. 450-1100--Texts",a--y--v,0,http://id.loc.gov/authorities/subjects/sh88001059,English language;450-1100;Texts,http://id.worldcat.org/fast/910920;http://id.worldcat.org/fast/1355932;http://id.worldcat.org/fast/1423705,Q12536;Q12592;Q3066
"English language--Old English, ca. 450-1100--Texts.",a--y--v,0,http://id.loc.gov/authorities/subjects/sh88001059,English language;450-1100;Texts,http://id.worldcat.org/fast/910920;http://id.worldcat.org/fast/1355932;http://id.worldcat.org/fast/1423705,Q12536;Q12592;Q3066
English literature,a,fast,http://id.worldcat.org/fast/911989,English literature,http://id.worldcat.org/fast/911989,Q7126
English literature.,a,fast,http://id.worldcat.org/fast/911989,English literature,http://id.worldcat.org/fast/911989,Q7126
English literature--16th century,a--y,0,,English literature;Sixteenth century,http://id.worldcat.org/fast/911989;http://id.worldcat.org/fast/1119851,Q7126;Q335
English literature--16th century.,a--y,0,,English literature;Sixteenth century,http://id.worldcat.org/fast/911989;http://id.worldcat.org/fast/1119851,Q7126;Q335
English literature--Middle English,a--x,fast,http://id.worldcat.org/fast/1710961,English literature--Middle English,http://id.worldcat.org/fast/1710961,Q7125
"English literature--Middle English, 1100-1500",a--y,0,http://id.loc.gov/authorities/subjects/sh85043778,English literature--Middle English,http://id.worldcat.org/fast/1710961,Q7125
"English literature--Middle English, 1100-1500.",a--y,0,http://id.loc.gov/authorities/subjects/sh85043778,English literature--Middle English,http://id.worldcat.org/fast/1710961,Q7125
English literature--Middle English.,a--x,fast,http://id.worldcat.org/fast/1710961,English literature--Middle English,http://id.worldcat.org/fast/1710961,Q7125
English poetry,a,fast,http://id.worldcat.org/fast/912278,English poetry,http://id.worldcat.org/fast/912278,Q7121
English poetry.,a,fast,http://id.worldcat.org/fast/912278,English poetry,http://id.worldcat.org/fast/912278,Q7121
English poetry--16th century,a--y,0,,English poetry;Sixteenth century,http://id.worldcat.org/fast/912278;http://id.worldcat.org/fast/1119851,Q7121;Q335
English poetry--16th century.,a--y,0,,English poetry;Sixteenth century,http://id.worldcat.org/fast/912278;http://id.worldcat.org/fast/1119851,Q7121;Q335
English poetry--Middle English,a--x,fast,http://id.worldcat.org/fast/1710964,English poetry--Middle English,http://id.worldcat.org/fast/1710964,Q7090
"English poetry--Middle English, 1100-1500",a--y,0,http://id.loc.gov/authorities/subjects/sh85043933,English poetry--Middle English,http://id.worldcat.org/fast/1710964,Q7090
"English poetry--Middle English, 1100-1500.",a--y,0,http://id.loc.gov/authorities/subjects/sh85043933,English poetry--Middle English,http://id.worldcat.org/fast/1710964,Q7090
English poetry--Middle English.,a--x,fast,http://id.worldcat.org/fast/1710964,English poetry--Middle English,http://id.worldcat.org/fast/1710964,Q7090
Ephemerides,a,fast,http://id.worldcat.org/fast/913680,Ephemerides,http://id.worldcat.org/fast/913680,Q243
Ephemerides.,a,fast,http://id.worldcat.org/fast/913680,Ephemerides,http://id.worldcat.org/fast/913680,Q243
Ephemerides--Early works to 1800,a--v,0,,Ephemerides;Early works,http://id.worldcat.org/fast/913680;http://id.worldcat.org/fast/1411636,Q243;Q300
Ephemerides--Early works to 1800.,a--v,0,,Ephemerides;Early works,http://id.worldcat.org/fast/913680;http://id.worldcat.org/fast/1411636,Q243;Q300
Epic literature,a,0,http://id.loc.gov/authorities/subjects/sh85044272,Epic literature,http://id.worldcat.org/fast/913695,Q27338
Epic literature,a,fast,http://id.worldcat.org/fast/913695,Epic literature,http://id.worldcat.org/fast/913695,Q27338
"Epic literature, Sanskrit",a,fast,http://id.worldcat.org/fast/913775,"Epic literature, Sanskrit",http://id.worldcat.org/fast/913775,Q27318
"Epic literature, Sanskrit",a,0,http://id.loc.gov/authorities/subjects/sh95000488,"Epic literature, Sanskrit",http://id.worldcat.org/fast/913775,Q27318
"Epic poetry, Latin",a,0,http://id.loc.gov/authorities/subjects/sh85044336,"Epic poetry, Latin",http://id.worldcat.org/fast/913954,Q38897
"Epic poetry, Persian--Early works to 1800",,openn-subjects,,"Epic poetry, Persian;Early works",http://id.worldcat.org/fast/1741636;http://id.worldcat.org/fast/1411636,Q18334;Q300
"Epigrams, Latin",a,fast,http://id.worldcat.org/fast/914156,"Epigrams, Latin",http://id.worldcat.org/fast/914156,Q4219
"Epigrams, Latin",a,0,http://id.loc.gov/authorities/subjects/sh85044394,"Epigrams, Latin",http://id.worldcat.org/fast/914156,Q4219
"Epigrams, Latin.",a,0,http://id.loc.gov/authorities/subjects/sh85044394,"Epigrams, Latin",http://id.worldcat.org/fast/914156,Q4219
"Epigrams, Latin.",a,fast,http://id.worldcat.org/fast/914156,"Epigrams, Latin",http://id.worldcat.org/fast/914156,Q4219
"Epigrams, Latin (Medieval and modern)",a,0,http://id.loc.gov/authorities/subjects/sh88005741,"Epigrams, Latin (Medieval and modern)",http://id.worldcat.org/fast/914160,Q7675
"Epigrams, Latin (Medieval and modern)",a,fast,http://id.worldcat.org/fast/914160,"Epigrams, Latin (Medieval and modern)",http://id.worldcat.org/fast/914160,Q7675
"Epigrams, Latin--Texts--Early works to 1800",a--v--v,0,,"Epigrams, Latin;Texts;Early works",http://id.worldcat.org/fast/914156;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4219;Q3066;Q300
"Epigrams, Latin--Texts--Early works to 1800.",a--v--v,0,,"Epigrams, Latin;Texts;Early works",http://id.worldcat.org/fast/914156;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4219;Q3066;Q300
Epistolaries--Early works to 1800,a--v,0,,Epistolaries;Early works,http://id.worldcat.org/fast/914316;http://id.worldcat.org/fast/1411636,Q5933;Q300
Epistolaries--Early works to 1800.,a--v,0,,Epistolaries;Early works,http://id.worldcat.org/fast/914316;http://id.worldcat.org/fast/1411636,Q5933;Q300
"Epistolary poetry, Latin",a,0,,"Epistolary poetry, Latin",http://id.worldcat.org/fast/914353,Q38898
"Epistolary poetry, Latin--Early works to 1800",a--v,0,,"Epistolary poetry, Latin;Early works",http://id.worldcat.org/fast/914353;http://id.worldcat.org/fast/1411636,Q38898;Q300
Erotic art,a,fast,http://id.worldcat.org/fast/914768,Erotic art,http://id.worldcat.org/fast/914768,Q26800
Erotic art--India,a--z,0,,Erotic art;India,http://id.worldcat.org/fast/914768;http://id.worldcat.org/fast/1210276,Q26800;Q26595
Eroticism in literature,a,0,http://id.loc.gov/authorities/subjects/sh94004061,Eroticism in literature,http://id.worldcat.org/fast/1896123,Q26765
Eroticism in literature,a,fast,http://id.worldcat.org/fast/1896123,Eroticism in literature,http://id.worldcat.org/fast/1896123,Q26765
"Erotic literature, Indic",a,fast,http://id.worldcat.org/fast/914828,"Erotic literature, Indic",http://id.worldcat.org/fast/914828,Q27090
"Erotic literature, Indic",a,0,http://id.loc.gov/authorities/subjects/sh99010836,"Erotic literature, Indic",http://id.worldcat.org/fast/914828,Q27090
"Erotic literature, Indic--Early works to 1800",a--v,0,,"Erotic literature, Indic;Early works",http://id.worldcat.org/fast/914828;http://id.worldcat.org/fast/1411636,Q27090;Q300
