row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
304,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.040Z",Rome (Italy)--Antiquities--Early works to 1800,,Italy--Rome|Antiquities,http://id.worldcat.org/fast/1204500|http://id.worldcat.org/fast/810745
305,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.040Z","Rome--History--Civil War, 43-31 B.C",,Italy--Rome|History|Roman Civil War (Rome : 43-31 B.C.),http://id.worldcat.org/fast/1204500|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1352313
306,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.040Z","Rome--History--Conspiracy of Catiline, 65-62 B.C",,Italy--Rome|History|Conspiracy of Catiline (Rome : 65-62 B.C.),http://id.worldcat.org/fast/1204500|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1352536
307,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Rome--History--Early works to 1800,,Italy--Rome|History,http://id.worldcat.org/fast/1204500|http://id.worldcat.org/fast/1411628
308,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z","Rome--History--Kings, 753-510 B.C",,Italy--Rome|History|753-510 B.C.,http://id.worldcat.org/fast/1204500|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1355964
309,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z","Rome--History--Republic, 510-30 B.C",,Italy--Rome|History|Rome (Empire),http://id.worldcat.org/fast/1204500|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1204885
310,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sacrifice--Hinduism,,Sacrifice--Hinduism,http://id.worldcat.org/fast/1103254
311,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Saudi Arabia--Mecca,,Saudi Arabia--Mecca,http://id.worldcat.org/fast/1204780
312,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Science--Early works to 1800,,Science,http://id.worldcat.org/fast/1108176
313,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sermoneta (Italy),,Italy--Sermoneta,http://id.worldcat.org/fast/1267886
314,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z","Sermons, Latin",,"Sermons, Latin",http://id.worldcat.org/fast/1113283
315,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z","Sermons, Medieval",,"Sermons, Medieval",http://id.worldcat.org/fast/1113290
316,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.208Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sex--Religious aspects--Christianity,,Sex--Religious aspects--Christianity,http://id.worldcat.org/fast/1114193
317,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sex--Religious aspects--Christianity--Early works to 1800,,Sex--Religious aspects--Christianity,http://id.worldcat.org/fast/1114193
318,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.519Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sexual ethics--Religious aspects--Islam--Early works to 1800,,Sexual ethics--Religious aspects|Islam,http://id.worldcat.org/fast/1114840|http://id.worldcat.org/fast/979776
319,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.599Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Shiite shrines--Early works to 1800,,Shiite shrines,http://id.worldcat.org/fast/1115975
320,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Shiites--Customs and practices--Early works to 1800,,Shīʻah--Customs and practices,http://id.worldcat.org/fast/1117947
321,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Shīʻah--Customs and practices,,Shīʻah--Customs and practices,http://id.worldcat.org/fast/1117947
322,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.132Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Shīʻah--Customs and practices--Early works to 1800,,Shīʻah--Customs and practices,http://id.worldcat.org/fast/1117947
323,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Shīʻah--Doctrines--Early works to 1800,,Shīʻah--Doctrines,http://id.worldcat.org/fast/1117948
324,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Shīʻah--Miscellanea--Early works to 1800,,Shīʻah|Miscellanea,http://id.worldcat.org/fast/1117946|http://id.worldcat.org/fast/1353832
325,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Smoking (Islamic law)--Early works to 1800,,Smoking (Islamic law),http://id.worldcat.org/fast/1121722
326,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z","Spain--History--Charles I, 1516-1556",,Spain|History|1516-1556,http://id.worldcat.org/fast/1204303|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1355580
327,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z","Spain--History--Philip II, 1556-1598",,Spain|History|1556-1598,http://id.worldcat.org/fast/1204303|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1355603
328,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.045Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Spiritual life--Catholic Church--Early works to 1800,,Spiritual life--Catholic Church,http://id.worldcat.org/fast/1130109
329,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Storytelling,,Storytelling,http://id.worldcat.org/fast/1134169
330,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sufi poetry--Early works to 1800,,Sufi poetry,http://id.worldcat.org/fast/1137220
331,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sufism--Controversial literature--Early works to 1800,,Sufism--Controversial literature,http://id.worldcat.org/fast/1137258
332,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sufism--Doctrines--Early works to 1800,,Sufism--Doctrines,http://id.worldcat.org/fast/1137260
333,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Sufism--Early works to 1800,,Sufism,http://id.worldcat.org/fast/1137257
334,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Šibenik (Croatia),,Croatia--Šibenik,http://id.worldcat.org/fast/1224473
335,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Talismans--Early works to 1800,,Talismans,http://id.worldcat.org/fast/1142279
336,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Talismans--Religious aspects--Early works to 1800,,Talismans,http://id.worldcat.org/fast/1142279
337,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.520Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.600Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.209Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.133Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:25.046Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.041Z",Talismans--Religious aspects--Islam,,Talismans|Islam,http://id.worldcat.org/fast/1142279|http://id.worldcat.org/fast/979776
