row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
224,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Materia medica--Early works to 1800,,Materia medica|Early works,http://id.worldcat.org/fast/1011707|http://id.worldcat.org/fast/1411636
225,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Mathematical recreations--Early works to 1800,,Mathematical recreations|Early works,http://id.worldcat.org/fast/1012120|http://id.worldcat.org/fast/1411636
226,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Mathematics,,Mathematics,http://id.worldcat.org/fast/1012163
227,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z","Mathematics, Arab--Early works to 1800",,"Mathematics, Arab|Early works",http://id.worldcat.org/fast/1012356|http://id.worldcat.org/fast/1411636
228,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z","Mathematics, Greek--Translations into Arabic",,"Mathematics, Greek",http://id.worldcat.org/fast/1012363
229,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Mathematics--Early works to 1800,,Mathematics|Early works,http://id.worldcat.org/fast/1012163|http://id.worldcat.org/fast/1411636
230,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Mecca (Saudi Arabia)--Pictorial works,,Saudi Arabia--Mecca|Pictorial works,http://id.worldcat.org/fast/1204780|http://id.worldcat.org/fast/1423874
231,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Medea (Greek mythology),,"Medea, consort of Aegeus, King of Athens (Mythological character)",http://id.worldcat.org/fast/1013568
232,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Medicinal plants--Early works to 1800,,Medicinal plants|Early works,http://id.worldcat.org/fast/1014866|http://id.worldcat.org/fast/1411636
233,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Medicine,,Medicine,http://id.worldcat.org/fast/1014893
234,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z","Medicine, Greek and Roman",,"Medicine, Greek and Roman",http://id.worldcat.org/fast/1015251
235,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z","Medicine, Medieval",,"Medicine, Medieval",http://id.worldcat.org/fast/1015277
236,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z","Medicine, Persian--Early works to 1800",,"Medicine, Persian|Early works",http://id.worldcat.org/fast/1015308|http://id.worldcat.org/fast/1411636
237,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Medicine--Early works to 1800,,Medicine|Early works,http://id.worldcat.org/fast/1014893|http://id.worldcat.org/fast/1411636
238,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z","Medicine--Formulae, receipts, prescriptions--Early works to 1800",,"Medicine--Formulae, receipts, prescriptions|Early works",http://id.worldcat.org/fast/1014953|http://id.worldcat.org/fast/1411636
239,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.919Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Medicine--Turkey--Early works to 1800,,Medicine|Turkey|Early works,http://id.worldcat.org/fast/1014893|http://id.worldcat.org/fast/1208963|http://id.worldcat.org/fast/1411636
240,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Medina (Saudi Arabia)--Pictorial works,,Saudi Arabia--Medina|Pictorial works,http://id.worldcat.org/fast/1213531|http://id.worldcat.org/fast/1423874
241,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Mediterranean Sea,,Mediterranean Sea,http://id.worldcat.org/fast/1239753
242,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Merchants--Italy,,Merchants|Italy,http://id.worldcat.org/fast/1017057|http://id.worldcat.org/fast/1204565
243,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Metaphysics--Early works to 1800,,Metaphysics|Early works,http://id.worldcat.org/fast/1018304|http://id.worldcat.org/fast/1411636
244,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Military art and science--Early works to 1800,,Military art and science|Early works,http://id.worldcat.org/fast/1020874|http://id.worldcat.org/fast/1411636
245,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.204Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Mills and mill-work--Early works to 1800,,Mills and mill-work|Early works,http://id.worldcat.org/fast/1021870|http://id.worldcat.org/fast/1411636
246,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Monastic and religious life,,Monastic and religious life,http://id.worldcat.org/fast/1025101
247,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Moral exhortation--Early works to 1800,,Moral exhortation|Early works,http://id.worldcat.org/fast/1741190|http://id.worldcat.org/fast/1411636
248,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.821Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Music theory--Arab countries--Early works to 1800,,Music theory|Arab countries|Early works,http://id.worldcat.org/fast/1030620|http://id.worldcat.org/fast/1240128|http://id.worldcat.org/fast/1411636
249,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.822Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Music--Early works to 1800,,Music|Early works,http://id.worldcat.org/fast/1030269|http://id.worldcat.org/fast/1411636
250,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.822Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Muslim pilgrims and pilgrimages--Iraq--Karbalāʼ--Early works to 1800,,Muslim pilgrims and pilgrimages|Iraq|Iraq--Karbalāʼ|Early works,http://id.worldcat.org/fast/1030970|http://id.worldcat.org/fast/1205757|http://id.worldcat.org/fast/1232324|http://id.worldcat.org/fast/1411636
251,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.822Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Muslims--Conduct of life--Early works to 1800,,Muslims--Conduct of life|Early works,http://id.worldcat.org/fast/1031037|http://id.worldcat.org/fast/1411636
252,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.822Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Mysticism,,Mysticism,http://id.worldcat.org/fast/1031629
253,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.228Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.246Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.822Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.920Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.225Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.920Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Mysticism--Islam,,Mysticism--Islam,http://id.worldcat.org/fast/1031643
