row_index,workflow_history,place_as_recorded,authorized_label,structured_value
58,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.176980100Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.174338900Z","Belgium; Italy, Ghent and Italy",Belgium|Italy|Ghent,http://vocab.getty.edu/tgn/1000063|http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7007887
59,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.176980100Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.174338900Z","Belgium; Italy, Northern Italy",Belgium|Italy|Northern Italy,http://vocab.getty.edu/tgn/1000063|http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/4005363
60,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.176980100Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Belgium; Rhineland (Germany), Belgium or the Rhineland",Belgium|Rhineland|Germany,http://vocab.getty.edu/tgn/1000063|http://vocab.getty.edu/tgn/7003683|http://vocab.getty.edu/tgn/7000084
61,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Belgium?,Belgium,http://vocab.getty.edu/tgn/1000063
62,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Belgium? France?,Belgium|France,http://vocab.getty.edu/tgn/1000063|http://vocab.getty.edu/tgn/1000070
63,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Benelux countries?,Low Countries,http://vocab.getty.edu/tgn/7029439
64,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Bohemia,Bohemia,http://vocab.getty.edu/tgn/7006470
65,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Bohemia (Czech Republic), Bohemia",Bohemia|Czech Republic,http://vocab.getty.edu/tgn/7006470|http://vocab.getty.edu/tgn/1001780
66,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.832971200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Bohemia (Czech Republic), Bohemia (?)",Bohemia|Czech Republic,http://vocab.getty.edu/tgn/7006470|http://vocab.getty.edu/tgn/1001780
67,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Bohemia ?,Bohemia,http://vocab.getty.edu/tgn/7006470
68,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Bohemia, Silesia",Bohemia|Silesia,http://vocab.getty.edu/tgn/7006470|http://vocab.getty.edu/tgn/4010532
69,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.177985900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Bohemia?,Bohemia,http://vocab.getty.edu/tgn/7006470
70,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Burgundy (France), Burgundy or the Imperial Court",Burgundy|France,http://vocab.getty.edu/tgn/7029372|http://vocab.getty.edu/tgn/1000070
71,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Burgundy (France), Flanders",Burgundy|France|Flanders,http://vocab.getty.edu/tgn/7029372|http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7024097
72,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.483990Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Burma,Myanmar,http://vocab.getty.edu/tgn/1000108
73,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Byzantine Empire, Byzantine East",Byzantine Empire,http://vocab.getty.edu/tgn/7024407
74,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Byzantine Empire, Byzantine Empire",Byzantine Empire,http://vocab.getty.edu/tgn/7024407
75,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Byzantine Empire, Byzantium",Byzantine Empire|Istanbul,http://vocab.getty.edu/tgn/7024407|http://vocab.getty.edu/tgn/7002473
76,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Byzantine Empire, Byzantium (?) or Southern Italy (?)",Byzantine Empire|Istanbul|Southern Italy,http://vocab.getty.edu/tgn/7024407|http://vocab.getty.edu/tgn/7002473|http://vocab.getty.edu/tgn/4005365
77,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Byzantine Empire, Constantinople",Byzantine Empire|Istanbul,http://vocab.getty.edu/tgn/7024407|http://vocab.getty.edu/tgn/7002473
78,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.833972300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Byzantine Empire; Italy, Constantinople or southern Italy",Byzantine Empire|Italy|Istanbul|Southern Italy,http://vocab.getty.edu/tgn/7024407|http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002473|http://vocab.getty.edu/tgn/4005365
79,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.178983600Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Byzantium,Istanbul,http://vocab.getty.edu/tgn/7002473
80,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Byzantium?,Istanbul,http://vocab.getty.edu/tgn/7002473
81,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Cappadocia (Turkey); Palestine, Eastern Mediterreanean (Cappadocia or Palestine)",Cappadocia|Turkey|Palestine|Eastern Mediterreanean,http://vocab.getty.edu/tgn/6003016|http://vocab.getty.edu/tgn/1000144|http://vocab.getty.edu/tgn/7004540|http://vocab.getty.edu/tgn/7593196
82,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Central America, Central America",Central America,http://vocab.getty.edu/tgn/7016739
83,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Constantinople,Istanbul,http://vocab.getty.edu/tgn/7002473
84,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Cremona (?),Cremona,http://vocab.getty.edu/tgn/7005868
85,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Crete (?),Crete,http://vocab.getty.edu/tgn/7012056
86,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z","Crete (Greece), Crete",Crete|Greece,http://vocab.getty.edu/tgn/7012056|http://vocab.getty.edu/tgn/1000074
87,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.175338600Z",Croatia,Croatia,http://vocab.getty.edu/tgn/7006663
88,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","Croatia, Croatia",Croatia,http://vocab.getty.edu/tgn/7006663
89,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.484992500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Cyprus?,Cyprus,http://vocab.getty.edu/tgn/1000112
90,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Czech Republic,Czech Republic,http://vocab.getty.edu/tgn/1001780
91,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","Czech Republic, Prague",Czech Republic|Prague,http://vocab.getty.edu/tgn/1001780|http://vocab.getty.edu/tgn/7006464
92,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Czechoslovakia,Czechoslovakia,http://vocab.getty.edu/tgn/1000065
93,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","Czechoslovakia, Middle Europe (Prague?)",Czechoslovakia|Central Europe|Prague,http://vocab.getty.edu/tgn/1000065|http://vocab.getty.edu/tgn/4003755|http://vocab.getty.edu/tgn/7006464
94,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Czechoslovakia?,Czechoslovakia,http://vocab.getty.edu/tgn/1000065
95,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Denmark,Denmark,http://vocab.getty.edu/tgn/1000066
96,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Denmark (?),Denmark,http://vocab.getty.edu/tgn/1000066
97,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","Denmark, Denmark (?)",Denmark,http://vocab.getty.edu/tgn/1000066
98,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","Denmark, Denmark (Sjaelland)",Denmark|Sjælland,http://vocab.getty.edu/tgn/1000066|http://vocab.getty.edu/tgn/7594008
99,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Denmark; Sweden,Denmark|Sweden,http://vocab.getty.edu/tgn/1000066|http://vocab.getty.edu/tgn/1000097
100,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Eastern Europe,Eastern Europe,http://vocab.getty.edu/tgn/4003756
101,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Egypt,Egypt,http://vocab.getty.edu/tgn/7016833
102,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Egypt (?),Egypt,http://vocab.getty.edu/tgn/7016833
103,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Egypt or Syria?,Egypt|Syria,http://vocab.getty.edu/tgn/7016833|http://vocab.getty.edu/tgn/1000140
104,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","Egypt, Egypt (?)",Egypt,http://vocab.getty.edu/tgn/7016833
105,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",Engalnd,England,http://vocab.getty.edu/tgn/7002445
106,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","Engalnd, England",England,http://vocab.getty.edu/tgn/7002445
107,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",England,England,http://vocab.getty.edu/tgn/7002445
108,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",England (?),England,http://vocab.getty.edu/tgn/7002445
109,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.179984Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",England (?); Iceland,England|Iceland,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/1000077
110,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.180995400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",England /,England,http://vocab.getty.edu/tgn/7002445
111,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.180995400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z",England ?,England,http://vocab.getty.edu/tgn/7002445
112,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.180995400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","England,  East Anglia",England;East Anglia,http://vocab.getty.edu/tgn/7002445;http://vocab.getty.edu/tgn/7012973
113,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.180995400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","England,  Leicestershire and Staffordshire",England;Leicestershire;Staffordshire,http://vocab.getty.edu/tgn/7002445;http://vocab.getty.edu/tgn/7008155;http://vocab.getty.edu/tgn/7008174
114,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.180995400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","England,  London",England|London,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7011781
115,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.180995400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","England, Bedfordshire",England|Bedfordshire,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008103
116,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.180995400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.485992100Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.852970Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.176338900Z","England, Buckinghamshire",England|Buckinghamshire,http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/7008104
