row_index,workflow_history,name_as_recorded,recon-name,name,role,authorized_label_add,instance_of_add,structured_value_add,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
323,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186992Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699776Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856907Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.150994Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944264Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323498Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660738Z",Sokol Books Ltd,,,former owner,Sokol Books Ltd.,organization,Q120869289,,,,,
324,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186999Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699782Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856915Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151003Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944270Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323507Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660742Z","Sommerville, Maxwell, 1829-1904",,,former owner,Maxwell Sommerville,human,Q56007512,,,,,
325,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187003Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699786Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856919Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151009Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944276Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323518Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660746Z","Sowter, E. M",,,former owner,E. M. Sowter,human,Q113016263,,,,,
326,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187013Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699795Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856924Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151026Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944285Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323524Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660752Z",Spain. Sovereign (1516-1556 : Charles I),,,author,,,,,,organization,Spain,Q29
327,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187017Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699801Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856930Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151033Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944291Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323533Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660755Z","Spinelli, Benetto","Spinelli, Benetto",Benetto Spinelli,former owner,"Spinelli, Benetto",human,Q123274815,,,,,
328,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187022Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699811Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856938Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151038Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944297Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323543Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660758Z",Stift Admont. Bibliothek,,,former owner,Admont Abbey Library,organization,Q304668,,,,,
329,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187032Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699816Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856945Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151059Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944305Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323549Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660773Z","Stilwell, Brian Douglas","Stilwell, Brian Douglas",Brian Douglas Stilwell,former owner,"Stilwell, Brian Douglas",human,Q123274816,,,,,
330,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187037Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699829Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856951Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151065Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944311Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323567Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660776Z",Strozzi family,,,former owner,Strozzi family,organization,Q1151399,,,,,
331,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187041Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699833Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856956Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151070Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944317Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323667Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660780Z",Studio of Niccolò da Bologna,,Studio of Niccolò da Bologna,illuminator,Studio of Niccolò da Bologna,organization,Q123285066,,,,,
332,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187049Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699838Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856962Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151084Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944329Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323675Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660785Z","Suchier, Hermann, 1848-1914",,,former owner,,,,,,human,Hermann Suchier,Q109415
333,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187054Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699846Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856970Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151092Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944335Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323688Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660789Z","Suter, Jacob",,,former owner,Jacob Suter,human,Q35238392,,,,,
334,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187059Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699851Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856990Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151099Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944341Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323697Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660792Z","Swyntoun, John","Swyntoun, John",John Swyntoun,former owner,"Swyntoun, John",human,Q123274817,,,,,
335,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187066Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699854Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856998Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151107Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944350Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323703Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660799Z","Talemache, Hugh, active 13th century","Talemache, Hugh, active 13th century",Hugh Talemache,author,"Talemache, Hugh, active 13th century",human,Q123274818,,,,,
336,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187070Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699862Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857003Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151113Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944356Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323714Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660802Z","Techener, Léon, 1832-1888",,,former owner,Léon Techener,human,Q94111073,,,,,
337,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187075Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699866Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857006Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151119Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944362Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323730Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660806Z",Terence,,,author,,,,,,human,Terence,Q172048
338,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187082Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699871Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857013Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151130Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944370Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323739Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660814Z","Thomas, Alan G",,,former owner,Alan G. Thomas,human,Q4706665,,,,,
339,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187087Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699876Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857021Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151149Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944376Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323745Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660817Z","Thompson, Henry Yates, 1838-1928",,,former owner,,,,,,human,Henry Yates Thompson,Q2044609
340,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187091Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699885Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857028Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151156Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944382Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323757Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660821Z","Tomlinson, Robert","Tomlinson, Robert",Robert Tomlinson,former owner,,,,,,,,
341,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.187503Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699889Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857036Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151171Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944390Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323777Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660830Z",Tommaso de Bianchis,Tommaso de Bianchis,Tommaso de Bianchis,scribe,Tommaso de Bianchis,human,Q123274819,,,,,
342,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.201659Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699897Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857041Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151178Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944398Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323783Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660833Z","Trau, Franz, 1842-1905",,,former owner,Franz Trau,human,Q98834877,,,,,
343,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.210122Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699901Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857046Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151183Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944404Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323795Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660837Z","Usuard, -876 or 877",,,author,Usuard,human,Q3552715,,,,,
344,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.210710Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699910Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857055Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151192Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944415Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323808Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660842Z",Valerius Maximus,,,author,,,,,,human,Valerius Maximus,Q379991
345,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.210720Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699914Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857062Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151200Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944421Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323817Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660845Z",Van Dalem,Van Dalem,Van Dalem,former owner,Van Dalem,human,Q123274820,,,,,
346,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.210727Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699918Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857068Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151209Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944427Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323829Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660849Z","Vegetius Renatus, Flavius",,,author,,,,,,human,Publius Flavius Vegetius Renatus,Q4298
347,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.210738Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699928Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857075Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151220Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944436Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323838Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660860Z",Venice (Republic : to 1797). Doge (1523-1538 : Gritti),,,author,Andrea Gritti,organization,Q345506,,,,,
348,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.210992Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699932Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857079Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151225Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944472Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323843Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660863Z","Verdussen, Jean Baptiste, 1698-1773",,,former owner,Jean Baptiste Verdussen,human,Q110644340,,,,,
349,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211003Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699936Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857085Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151230Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944480Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323854Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660866Z","Wallace, Walter Thomas",,,former owner,Walter Thomas Wallace,human,Q116784946,,,,,
350,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211010Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699942Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857093Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151240Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944509Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323863Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660874Z","Walter R. Benjamin Autographs, Inc",,,former owner,Walter Romeyn Benjamin,organization,Q94538169,,,,,
351,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211017Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699953Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857098Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151245Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944515Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323876Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660877Z","Walter, of Châtillon, active 1170-1180",,,author,Walter of Châtillon,human,Q5198,,,,,
352,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211038Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699956Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857109Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151251Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944523Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323888Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660880Z",Wasservas,Wasservas,Wasservas,former owner,Wasservas,human,Q123274821,,,,,
353,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211045Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700636Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857116Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151265Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944529Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323900Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660886Z","Weil, Ernst, 1891-1965",,,former owner,Ernst Weil,human,Q64995013,,,,,
354,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211052Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700647Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857120Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151270Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944535Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323910Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660889Z",Weiss & Co. (Firm),,,former owner,Weiss & Co.,organization,Q110558338,,,,,
355,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211062Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700651Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857130Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151280Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944545Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323923Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660892Z","Wells, Gabriel, 1862-1946",,,former owner,,,,,,human,Gabriel Wells,Q17627120
356,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211069Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700660Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857136Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151289Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944551Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323935Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660900Z",Wheldon & Wesley,,Wheldon & Wesley,former owner,Wheldon & Wesley,organization,Q123285067,,,,,
357,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211075Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700664Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857141Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151299Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944556Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323949Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660903Z","Whitney, Joseph","Whitney, Joseph",Joseph Whitney,former owner,"Whitney, Joseph",human,Q123274822,,,,,
358,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211085Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700668Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857147Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151308Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944565Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323956Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660907Z","William H. Allen, Bookseller",,,former owner,W. H. Allen & Co.,organization,Q107074401,,,,,
359,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211091Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700674Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857152Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151314Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944571Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323964Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660917Z","William H. Robinson, Ltd",,,former owner,William H. Robinson Ltd.,organization,Q116786331,,,,,
360,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211097Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700678Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857156Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151320Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944577Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323973Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660920Z",William Salloch (Firm),,,former owner,,,,,,organization,William Salloch (Firm),Q120442757
361,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.211106Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.700682Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.857167Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.151329Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.944585Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.323979Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660929Z",Winifred A. Myers (Autographs) Ltd,,,former owner,Winifred Myers,organization,Q112509951,,,,,
