row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
234,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",cat,cat,Catalan,Q7026
235,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",cop,cop,Coptic,Q36155
236,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",cze,cze,Czech,Q9056
237,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",dut,dut,Dutch,Q7411
238,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",eng,eng,English,Q1860
239,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",enm,enm,Middle English,Q36395
240,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",fre,fre,French,Q150
241,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",frm,frm,Middle French,Q1473289
242,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",fro,fro,Old French,Q35222
243,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",ger,ger,German,Q188
244,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",gez,gez,Ge'ez,Q35667
245,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",gmh,gmh,Middle High German,Q837985
246,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",grc,grc,Ancient Greek,Q35497
247,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",heb,heb,Hebrew,Q9288
248,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",ita,ita,Italian,Q652
249,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",jrb,jrb,Judeo-Arabic,Q37733
250,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",lad,lad,Judaeo-Spanish,Q36196
251,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",lat,lat,Latin,Q397
252,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",lat;enm,lat;enm,Latin|Middle English,Q397|Q36395
253,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",lat;ger;cze,lat;ger;cze,Latin|German|Czech,Q397|Q188|Q9056
254,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",nds,nds,Low German,Q25433
255,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",oci,oci,Occitan,Q14185
256,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",ota,ota,Ottoman Turkish,Q36730
257,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",per,per,Persian,Q9168
258,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",pol,pol,Polish,Q809
259,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.888081500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",pro,pro,Old Occitan,Q2779185
260,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.888081500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",sam,sam,Sam,Q7408387
261,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.888081500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",scn,scn,Sicilian,Q33973
262,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.888081500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",sla,sla,Slavic,Q23526
263,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.888081500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",spa,spa,Spanish,Q1321
264,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.888081500Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.691048400Z",zxx,zxx,no linguistic content,Q22282939
