File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label,ds_qid
titles.csv,Vāmiq va ʻAz̲rā,وامق و عذرا,,,Vamiq and Adhra,Q18440
titles.csv,Vāmiq va ʻAzrā; India,,,,Vamiq and Adhra,Q18440
titles.csv,Vāmiq va ʻAz̲rā.,وامق و عذرا,,,Vamiq and Adhra,Q18440
titles.csv,Vanne de' Medici power of attorney,,,,Power of attorney,Q8176
titles.csv,Vaqfnāmah-ʼi Shāh Sulṭān Ḥusayn Ṣafavī,[وقفنامۀ شاه سلطان حسين صفوى],,,Vaqfnāmah-ʼi Shāh Sulṭān Ḥusayn Ṣafavī,Q18462
titles.csv,Vaqfnāmah-ʼi Shāh Sulṭān Ḥusayn Ṣafavī.,[وقفنامۀ شاه سلطان حسين صفوى],,,Vaqfnāmah-ʼi Shāh Sulṭān Ḥusayn Ṣafavī,Q18462
titles.csv,Vaqfname-yi Ahmet Paşa,[وقفنامۀ احمد پاشا],,,Vaqfname-yi Ahmet Paşa,Q18444
titles.csv,Vaqfname-yi Ahmet Paşa.,[وقفنامۀ احمد پاشا],,,Vaqfname-yi Ahmet Paşa,Q18444
titles.csv,Vāqiʻāt-i Bāburī,واقعات بابرى,Bāburnāmah,بابرنامه,Baburnama,Q5980
titles.csv,Varadagaṇeśasahasranāmastotra,वरदगणेशसहस्रनामस्तोत्र,Tantras,,Tantras,Q27776
titles.csv,Variae,קבץ חיבורים,,,Variae,Q44121
titles.csv,Variae,סדר סליחות ללילי אשמורות,,,Variae,Q44121
titles.csv,Variae,דרושים,,,Variae,Q44121
titles.csv,Vāridāt,واردات,,,Vāridāt,Q52024
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Varidat-i mensurat ve divan-i manzume /,واردات منثورات وديوان منظومه /,,,Varidat-i mensure ve divan-i manzume,Q55180
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Varidat-i mensure ve divan-i manzume /,واردات منثوره و دىوان منظومه /,,,Varidat-i mensure ve divan-i manzume,Q55180
titles.csv,Varios,,,,Miscellany,Q3673
titles.csv,"Various works including Lucidarium artis transmutationis metallorum, extracts from the Sommeta and Violetta, and Epistola; manuscript",,,,Miscellany,Q3673
titles.csv,Varṣatantra,वर्षतन्त्र,Tājikanīlakaṇṭhi,,Tājikanīlakaṇṭhi,Q27686
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Vasâya-yi merhum Birkili Mehmet Efendi ...,وصاياء مرحوم بركلي محمد افندي ...,Vasiyetname,وصيتنامه,Vasiyetname,Q7538
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Vasiyetname,وصىت نامه,,,Vasiyetname,Q7538
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Vasiyetname,وصيتنامه,,,Vasiyetname,Q7538
titles.csv,Vaṣiyyet,وصيت.,Vasiyyetname,,Vasiyyetname,Q27642
titles.csv,Vaṣl al-fuṣūl ... [etc.,وصل الفصول,,,Vaṣl al-fuṣūl,Q52005
titles.csv,Vāstuśāntiprayoga,वास्तुशान्तिप्रयोग,Āśvalāyanagr̥hyasūtra,,Āśvalāyanagr̥hyasūtra,Q27709
titles.csv,Vaṭasāvitrīpūjā,वटसावित्रीपूजा,Puranas,,Puranas,Q27588
titles.csv,Väterbuch,,,,Apophthegmata patrum,Q1393
titles.csv,Vaticinia de Summis Pontificibus,,,,Vaticinia de Summis Pontificibus,Q39862
titles.csv,Vāyavyaṃ śvetaṃ,वायव्यं श्वेतं,Vedas,,Vedas,Q27715
titles.csv,Vedakṛtabrahmastuti,वेदकृतब्रह्मस्तुति,Puranas,पुराण,Puranas,Q27588
titles.csv,Vedanāsikāśikṣā,वेदनासिकाशिक्षा,Pāṇinīyaśikṣā,,Pāṇinīyaśikṣā,Q27788
titles.csv,Vedāntaśikhāmaṇi,वेदान्तशिखामणि,Vedāntaparibhāṣāśikhāmaṇi,,Vedāntaparibhāṣāśikhāmaṇi,Q27657
titles.csv,Vedantasūtra,वेदन्तसूत्र,Brahmasūtra,,Brahmasūtra,Q27662
titles.csv,Vedasārābhidhaśivasahasranāman,वेदसाराभिधशिवसहस्रनामन्,Puranas,,Puranas,Q27588
titles.csv,Vedasāradivyasahasranāma,वेदसारदिव्यसहस्रनाम,Puranas,,Puranas,Q27588
titles.csv,Vedasārasahasranāman,,Puranas,,Puranas,Q27588
titles.csv,Vedasāraśivasahasranāma,वेदसारशिवसहस्रनाम,Puranas,,Puranas,Q27588
titles.csv,"Vellum bifolium from a large Hebrew Bible, with parts of Genesis and 18 and 23",,Bible.,,Bible,Q661
titles.csv,Vellum manuscript leaf from a missal containing text from the masses for Saint Timotheus and Saint Symphorian,,,,Missal,Q662
titles.csv,Vendidad Sade,,Avesta.,,Avesta,Q27724
titles.csv,Vendidad Sade],,Avesta.,,Avesta,Q27724
titles.csv,Veṇīstotra,वेणीस्तोत्र,Puranas,,Puranas,Q27588
titles.csv,Veṅkaṭeśa aṣṭottaraśatanāma,वेङ्कटेश अष्टोत्तरशतनाम,Puranas,,Puranas,Q27588
titles.csv,Veṅkaṭeśavavaca,वेङ्कटेशकवच,Puranas,,Puranas,Q27588
titles.csv,Veṅkaṭeśvarakavaca,वेङ्कटेश्वरकवच,Puranas,,Puranas,Q27588
titles.csv,Venta por el Rey D[o]n Felipe 3o. enfavor de Don Diego Zapata Conde de Barajas de los alcabales y tercias ...,,,,Legal documents,Q3717
titles.csv,Ventimiglia family papers,,,,Family documents,Q6997
titles.csv,Ventura di Baronto will,,,,Will,Q1422
titles.csv,Verbum abbreviatum,,,,Verbum abbreviatum,Q39863
titles.csv,Verse chronicle of Metz,,,,Verse chronicle,Q7835
titles.csv,Verse from Exodus 25,,,,Book of Exodus,Q20415
titles.csv,Verses about Saint Martin,,,,Poems on Saint Martin,Q1385
titles.csv,Verses and epigrams for pastoral use,,,,Verses,Q18551
titles.csv,Versi lamentabili nella morte dello ill[ustrissi]mo et ex[cellentissim]o S[igno]r duca Alex[andr]o allo ill[ustrissi]mo et r[everendissi]mo signo[re] car[dina]le Cibo,,,,Versi lamentabili nella morte dello ill[ustrissi]mo et ex[cellentissim]o S[igno]r duca Alex[andr]o allo ill[ustrissi]mo et r[everendissi]mo signo[re] car[dina]le Cibo,Q39864
titles.csv,Versos portugue,,,,Poetry,Q1330
titles.csv,Versus reperti Hierosolimae in capella sepulchri domini nostri Jesu Christi,,,,Verses,Q18551
titles.csv,Vesperale,,,,Vesperale,Q1337
titles.csv,Vestra novit intentio de scolarium disciplina conpendiosum postulare tractatum,,De disciplina scholarium,,De disciplina scholarium,Q39865
titles.csv,"Via salutis, del dieta",,Diaeta salutis,,Dieta salutis,Q368
titles.csv,Viaticum,,,,Viaticum,Q1395
titles.csv,Vida de la Madre Catalina de Cardona,,,,Life of Catalina de Cardona,Q48570
titles.csv,Vīdēvdād,,Avesta.,,Avesta,Q27724
titles.csv,Vīdēvdād],,Avesta.,,Avesta,Q27724
titles.csv,Vidimatio privilegii anno 1523 a Clemente VII hospitalariis concessi,,,,Privilege,Q39866
titles.csv,Viduranīti,विदुरनीति,Mahābhārata,महाभारत,Mahābhārata,Q27688
titles.csv,Vidyānanda,विद्यानन्द,Pañcadaśī,,Pañcadaśī,Q27684
titles.csv,Vidyānanda,ब्विद्यानन्द,Pañcadaśī,,Pañcadaśī,Q27684
titles.csv,Vidyāprakāśavārtika,विद्याप्रकाशवार्तिक,Taittirīyakavidyāprakāśa,,Taittirīyakavidyāprakāśa,Q27755
titles.csv,Vie de Ihesucrist,,Meditationes vitae Christi,,Meditationes vitae Christi,Q40003
titles.csv,View of stability taken by Ana Maria de Rul y Romero on entering the Cistercian convent of Santa Maria,,,,Vow of stability,Q20379
titles.csv,Villacucca cartulary,,,,Cartulary,Q3686
titles.csv,Viparītapratyaṅgirā,,Tantras,,Tantras,Q27776
titles.csv,Vīreśvarastotra,वीरेश्वरस्तोत्र,Puranas,,Puranas,Q27588
titles.csv,Virgilii Aeneidos,,Aeneis.,,Aeneid,Q5978
titles.csv,Viridarium consolationis,,,,Viridarium consolationis,Q7260
titles.csv,Viridiarum consolationis,,,,Viridarium consolationis,Q7260
titles.csv,Viṣanidāna,विषनिदान,Mādhavanidāna,,Mādhavanidāna,Q27749
titles.csv,Viṣayānandaprakaraṇa,विषयानन्द,Pañcadaśī,,Pañcadaśī,Q27684
titles.csv,Viṣayatāviveka,विषयताविवेक,Māthurī,,Māthurī,Q27529
titles.csv,Viṣṇordivyasahasranāmāvali,विष्णोर्दिव्यसहस्रनामावलि,Mahābhārata,,Mahābhārata,Q27688
titles.csv,Viṣṇupaṅjarastotra,विष्णुपञ्जर,Puranas,,Puranas,Q27588
titles.csv,Viṣṇupurāṇa,विष्णुपुराण,Puranas,,Puranas,Q27588
titles.csv,Viṣṇusahasranāma,विष्णुसहस्रनाम,Mahābhārata,,Mahābhārata,Q27688
titles.csv,Viṣṇusahasranāmapatra 12,विष्णुसहस्रनामपत्र 12,Mahābhārata,महाभारत,Mahābhārata,Q27688
titles.csv,Viṣṇusahasranāmaphalaśrutibhāṣya,विष्णुसह्स्रनामफलश्रुतिभाष्य,Mahābhārata,महाभारत,Mahābhārata,Q27688
titles.csv,Viṣṇusahasranāmaprāmbhaḥ,विष्णुसहस्रनामस्तोत्रप्रारम्भः,Mahābhārata,महाभारत,Mahābhārata,Q27688
titles.csv,Viṣṇusahasranāmaprārambha,विष्णुसहस्रनामप्रारम्भ,Mahābhārata,महाभारत,Mahābhārata,Q27688
titles.csv,Viṣṇusahasranāmastotra,विष्णुसहस्रनामस्तोत्र,Mahābhārata,महाभारत,Mahābhārata,Q27688
titles.csv,Viṣṇusahasranāmastotram patrāṇi 32,विष्णुसहस्रनामस्तोत्रम् पत्राणि 32,Mahābhārata,महाभारत,Mahābhārata,Q27688
titles.csv,Viṣṇusūkta,विष्णुसूक्त,Vedas,,Vedas,Q27715
titles.csv,Viśvasāroddhāra,विश्वसारोद्धार,Tantras,,Tantras,Q27776
titles.csv,"Vita, morte e miracoli di Bartolomeo Garosi detto Brandano e volgarmente detto il Pazzo di Gesù Christo ... etc",,,,"Vita, morte e miracoli di Bartolomeo Garosi",Q7518
titles.csv,"Vita, morte e miracoli di Bartolomeo Garosi detto Brandano e volgarmente detto il Pazzo di Gesù Christo ... etc",,,,"Vita, morte e miracoli di Bartolomeo Garosi",Q7518
titles.csv,Vita beati Francisci ...et al,,Lives of the Saints.,,Lives of the Saints,Q1483
titles.csv,Vita beati Francisci [...et al,,Lives of the Saints,,Lives of the Saints,Q1483
titles.csv,Vita Bruti,,Brutus,,Life of Brutus,Q39867
titles.csv,Vita Caroli Magni,,,,Life of Charlemagne,Q39868
titles.csv,Vita Christi,,,,Vita Christi,Q48606
titles.csv,Vita del beato S. Giovanni Battista,,,,Life of John the Baptist,Q39869
titles.csv,Vita del beato S. Giovanni Battista; Libro della stultizia ovvero della spirituale battaglia,,,,Life of John the Baptist,Q39869
titles.csv,"Vita del Re Alfonso d'Aragona, Re di Napoli",,,,Vita del Re Alfonso d'Aragona,Q5986
titles.csv,Vita di Bartolommeo di Meo di Taldo di Valore Rustichelli... /,,,,Vita di Bartolommeo,Q7248
titles.csv,Vita divi Ildefonsi per Julianum,,,,Vita Ildefonsi,Q39870
titles.csv,Vitae,,Vitae excellentium imperatorum,,Vitae,Q39994
titles.csv,Vitae Caesarum,,,,The Twelve Caesars,Q39871
titles.csv,Vitae episcoporum et patriarcharum aquileiensium,,,,Vitae episcoporum et patriarcharum aquileiensium,Q7849
titles.csv,Vitae patrum (Lives of the Fathers),,,,Lives of the Fathers,Q1429
titles.csv,Vitae sanctorum,,,,Lives of the Saints,Q1483
titles.csv,Vitae Sanctorum,,,,Lives of the Saints,Q1483
titles.csv,Vitae Sanctorum: Saints Remigius and Dionysius (Remy and Denis),,,,Lives of Sts. Remy and Denis,Q20420
titles.csv,Vita et gesti Alexandri Magni,,,,Life and miracles of Alexander the Great,Q17620
titles.csv,"Vitae XII caesarium (Lives of the twelve caesars), fragment and Book of Hours leaf",,,,Lives of the twelve Caesars,Q20027
titles.csv,Vita Petrarce,,,,Life of Petrarch,Q39872
titles.csv,Vita Petrarchae,,,,Life of Petrarch,Q39872
titles.csv,Vita S. Pauli primi eremitae,,,,Life of Saint Paul,Q39873
titles.csv,Vita Sanctae Katharinae de Alexandria,,,,Life of Catherine of Alexandria,Q5070
titles.csv,Vita Sancti Eudecii,,,,Vita Sancti Eudecii,Q5985
titles.csv,Vita Sancti Silvestri Papae,,,,Life of Pope Sylvester,Q20368
titles.csv,Vitaspatrum,,,,Lives of the Fathers,Q1429
titles.csv,Vite de santi; Manoscritte con imagini,,,,Vite de santi,Q39874
titles.csv,Vite di Sancti Padri,,Vitae patrum,,Lives of the Fathers,Q1429
titles.csv,Vittoria Piccolomini dowry arrangement,,,,Dowry arrangement,Q8186
titles.csv,Vocabulario en Lengua Castellan y Mexicana,,,,Spanish and Mexican dictionary,Q44096
titles.csv,Vocabularium,,,,Vocabularium,Q27526
titles.csv,Vocabularium],,,,Vocabularium,Q27526
titles.csv,Vocabularius rerum,,,,Vocabularius rerum,Q6058
titles.csv,Volgare Expositione della Sacra et sancta Oratione,,,,Expositione della sacra et sancta oratione,Q40053
titles.csv,Volgare Expositione della Sacra et sancta Oratione Dominica Fatta da Frata Piero del Paradiso. Ad Suora Raphaella de Bernardi Ho... in christo Come Madre a llui Carissima,,,,Expositione della sacra et sancta oratione,Q40053
titles.csv,Volgarizzamento della prima deca di Tito Livio; e citato del vocabolario della Crusca,,Ab urbe condita,,History of Rome,Q1324
titles.csv,Volume 1 of Rawz̤at al-ṣafā,,Rawz̤at al-ṣafā,روضة الصفا,Rawz̤at al-ṣafāʼ,Q48522
titles.csv,Volume 1 of Tārīkh-i ʻĀlamʹārā-yi ʻAbbāsī] ... etc,,Tārīkh-i ʻĀlamʹārā-yi ʻAbbāsī,تارىخ عالم‌آراى عباسى,Tarikh-e Alam-ara-ye Abbasi,Q51778
titles.csv,Volume 2 of Abvāb al-jinān,,Abvāb al-jinān,ابواب الجنان,Abvāb al-jinān,Q39178
titles.csv,Volume 2 of Rawz̤at al-ṣafā,,Rawz̤at al-ṣafā,روضة الصفا,Rawz̤at al-ṣafāʼ,Q48522
titles.csv,Volume 3 of the Ashiʻʻat al-lamaʻāt,,Ashiʻʻat al-lamaʻāt,اشعة اللمعات,Ashiʻʻat al-lamaʻāt,Q27602
titles.csv,Volume 4 of Rawz̤at al-ṣafā,,Rawz̤at al-ṣafā,روضة الصفا,Rawz̤at al-ṣafāʼ,Q48522
titles.csv,Volume 6 of the Rawz̤at al-ṣafā,,Rawz̤at al-ṣafā,روضة الصفا,Rawz̤at al-ṣafāʼ,Q48522
titles.csv,Volvelle,,,,Volvelle,Q39875
titles.csv,Von dem hochwurdigen sacrament unsers Herren,,,,Von dem hochwurdigen sacrament unsers Herren,Q39876
titles.csv,Von den Frondiensten,,,,Von den Frondiensten,Q39877
titles.csv,Von den Tugenden ... etc,,,,Von den tugenden,Q4343
titles.csv,Von Vischerey und Weyhrn; merelay bucher und underricht als im Register auff folgen der seytten zwischen ist / I. H. H. 1532,,,,Von Vischerey und Weyhrn,Q39878
titles.csv,Von Warsagen auss vil puechern in Kurtz begriffen,,,,Astrological text,Q20378
titles.csv,Vosper hours,,,,Vosper Hours,Q54929
titles.csv,Vow of stability taken by Gertrudis Maria on entering the Cistercian convent of Santa Maria,,,,Vow of stability,Q20379
titles.csv,Vow of stability taken by Maria Paula on entering the Cistercian convent of Santa Maria,,,,Vow of stability,Q20379
titles.csv,Vox clamantis and other Latin poems,,,,Vox clamantis,Q39879
titles.csv,Vratahemādri,व्रतहेमाद्रि,Caturvargacintāmaṇi,,Caturvargacintāmaṇi,Q27700
titles.csv,Vratārkānukrama,व्रतार्कानुक्रम,Vratārka,,Vratārka,Q27679
titles.csv,Vso del anillo astronomico; compuesto por Gema Frisio,,,,Vso del anillo astronomico,Q39880
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Vukuat-i Halep,وقوعات حلب,,,Vukuat-i Halep,Q55089
titles.csv,Vyadhikaraṇadharmavacchinnābhāva,व्यधिकरणधर्मवच्छिन्नाभाव,Tattvacintāmaṇidīdhiti,,Tattvacintāmaṇidīdhiti,Q27835
titles.csv,Vyadhikaraṇadharmavacchinnābhāvaṭīkā,व्यधिकरणधर्मवच्छिन्नाभावटीका,Vyādhikaraṇa,,Vyādhikaraṇa,Q27629
titles.csv,Vyaṅkaṭācalamāhātmya,व्यङ्कटाचलमाहात्म्य,Puranas,,Puranas,Q27588
titles.csv,Vyatīpātavrata,व्यतीपातव्रत,Puranas,,Puranas,Q27588
titles.csv,Vyutpattivāda,व्युत्पत्तिवाद,Gādādharī,,Gādādharī,Q27605
titles.csv,Wāfiyat Ḥājjī Bābā fī sharḥ al-Kāfiyah li-Ibn al-Ḥājib,وافية حاجي بابا في شرح الكافية لاابن الحاجب.,Wāfiyah fī sharḥ al-Kāfiyah,وافية في شرح الکافية,Wāfiyah fī sharḥ al-Kāfiyah,Q11640
titles.csv,Wāfiyat Ḥājjī Bābā fī sharḥ al-Kāfiyah li-Ibn al-Ḥājib,وافية حاجي بابا في شرح الكافية لاابن الحاجب.,Wāfiyah fī sharḥ al-Kāfiyah,وافية في شرح الکافية,Wāfiyah fī sharḥ al-Kāfiyah,Q11640
titles.csv,Wāfiyat sharḥ Shāfīyah,وافية شرح شافية,,,Wāfiyat sharḥ Shāfīyah,Q54544
titles.csv,Wang yun ji,望雲集 :,,,Wang yun ji,Q39881
titles.csv,Waqfīyat Jāmiʻ al-Khānaqāh bi-Miṣr,وقفية جامع الخانقاه بمصر.,,,Waqfīyat Jāmiʻ al-Khānaqāh bi-Miṣr,Q12156
titles.csv,Warburg Missal,,,,Warburg Missal,Q44073
titles.csv,"Warrant, 1594 Dec. 4, authorizing disbursement to furnish ships for Sir Francis Drake and Sir John Hawkins",,,,Warrant,Q48602
titles.csv,Waṣfāt ṣaydalīyah,وصفات صيدلية.,,,Waṣfāt ṣaydalīyah,Q11668
titles.csv,Waṣfāt ṣaydalīyah,وصفات صيدلية.,,,Waṣfāt ṣaydalīyah,Q11668
titles.csv,Wasīlat al-mutalaffiẓ ilá Kifāyat al-mutaḥaffiẓ,,,,Wasīlat al-mutalaffiẓ ilá Kifāyat al-mutaḥaffiẓ,Q54621
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Waṣīyat al-faqīr al-ḥaqīr al-muʻtaraf bi-al-ʻajz wa-al-taqṣīr Muḥammad ibn Pīr ʻAlī,وصية الفقير الحقير المعترف بالعجز والتقصير محمد ابن پير علي,Vasiyetname,وصيتنامه,Vasiyetname,Q7538
titles.csv,Waẓāyif al-yawm wa-al-laylah /,وظايف اليوم والليلة /,Waẓāʼif al-yawm wa-al-laylah,وظائف اليوم والليلة,Waẓāʼif al-yawm wa-al-laylah,Q12072
titles.csv,Waẓāʼif al-yawm wa-al-laylah ... [etc.,وظائف اليوم والليلة,,,Waẓāʼif al-yawm wa-al-laylah,Q12072
titles.csv,Wedding poem,,,,Wedding poem,Q18364
titles.csv,Wedding regulations,,,,Regulations,Q3135
