File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
subjects.csv,Diseases--India--Religious aspects,0,a--z--x,,Diseases;India,http://id.worldcat.org/fast/895158;http://id.worldcat.org/fast/1210276,Q3631;Q26595
subjects.csv,Diseases--Religious aspects,fast,a--x,http://id.worldcat.org/fast/895186,Diseases--Religious aspects,http://id.worldcat.org/fast/895186,Q27427
subjects.csv,Diseases--Religious aspects,0,a--x,http://id.loc.gov/authorities/subjects/sh2001010413,Diseases--Religious aspects,http://id.worldcat.org/fast/895186,Q27427
subjects.csv,Diseases--Religious aspects--Hinduism,fast,a--x--x,http://id.worldcat.org/fast/2006353,Diseases--Religious aspects--Hinduism,http://id.worldcat.org/fast/2006353,Q26573
subjects.csv,Diseases--Religious aspects--Hinduism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2019002352,Diseases--Religious aspects--Hinduism,http://id.worldcat.org/fast/2006353,Q26573
subjects.csv,Diseases--Treatment,fast,a--x,http://id.worldcat.org/fast/895203,Diseases--Treatment,http://id.worldcat.org/fast/895203,Q12544
subjects.csv,Diseases--Treatment--India,0,a--x--z,,Diseases--Treatment;India,http://id.worldcat.org/fast/895203;http://id.worldcat.org/fast/1210276,Q12544;Q26595
subjects.csv,Dispute resolution (Law),fast,a,http://id.worldcat.org/fast/895372,Dispute resolution (Law),http://id.worldcat.org/fast/895372,Q6952
subjects.csv,Dispute resolution (Law)--Italy--Florence--History,0,a--z--z--x,,Dispute resolution (Law);Italy--Florence;History,http://id.worldcat.org/fast/895372;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235,Q6952;Q3604;Q6879
subjects.csv,Dispute resolution (Law)--Italy--Florence--History.,0,a--z--z--x,,Dispute resolution (Law);Italy--Florence;History,http://id.worldcat.org/fast/895372;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235,Q6952;Q3604;Q6879
subjects.csv,"Dissenters, Religious",fast,a,http://id.worldcat.org/fast/895414,"Dissenters, Religious",http://id.worldcat.org/fast/895414,Q7398
subjects.csv,"Dissenters, Religious",0,a,http://id.loc.gov/authorities/subjects/sh85038490,"Dissenters, Religious",http://id.worldcat.org/fast/895414,Q7398
subjects.csv,"Dissenters, Religious.",0,a,http://id.loc.gov/authorities/subjects/sh85038490,"Dissenters, Religious",http://id.worldcat.org/fast/895414,Q7398
subjects.csv,"Dissenters, Religious.",fast,a,http://id.worldcat.org/fast/895414,"Dissenters, Religious",http://id.worldcat.org/fast/895414,Q7398
subjects.csv,Divination,0,a,http://id.loc.gov/authorities/subjects/sh85038589,Divination,http://id.worldcat.org/fast/895747,Q26839
subjects.csv,Divination,fast,a,http://id.worldcat.org/fast/895747,Divination,http://id.worldcat.org/fast/895747,Q26839
subjects.csv,Divination,0,a,,Divination,http://id.worldcat.org/fast/895747,Q26839
subjects.csv,Divination--Arab countries--Early works to 1800,0,a--z--v,,Divination;Arab countries;Early works,http://id.worldcat.org/fast/895747;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q26839;Q218;Q300
subjects.csv,Divination--Early works to 1800,0,a--v,,Divination;Early works,http://id.worldcat.org/fast/895747;http://id.worldcat.org/fast/1411636,Q26839;Q300
subjects.csv,Divination--India,0,a--z,,Divination;India,http://id.worldcat.org/fast/895747;http://id.worldcat.org/fast/1210276,Q26839;Q26595
subjects.csv,Divination--India--Early works to 1800,0,a--z--v,,Divination;India;Early works,http://id.worldcat.org/fast/895747;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1411636,Q26839;Q26595;Q300
subjects.csv,Divination--Islamic countries--Early works to 1800,0,a--z--v,,Divination;Islamic countries;Early works,http://id.worldcat.org/fast/895747;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,Q26839;Q2810;Q300
subjects.csv,Divination--Religious aspects--Islam,0,a--x--x,,Divination--Religious aspects--Islam,http://id.worldcat.org/fast/895750,Q38885
subjects.csv,Divination--Turkey--Early works to 1800,0,a--z--v,,Divination;Turkey;Early works,http://id.worldcat.org/fast/895747;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,Q26839;Q4294;Q300
subjects.csv,Divine office,fast,a,http://id.worldcat.org/fast/895757,Divine office,http://id.worldcat.org/fast/895757,Q5881
subjects.csv,Divine office,0,a,http://id.loc.gov/authorities/subjects/sh85038591,Divine office,http://id.worldcat.org/fast/895757,Q5881
subjects.csv,Divine office,0,a,,Divine office,http://id.worldcat.org/fast/895757,Q5881
subjects.csv,Divine office.,0,a,,Divine office,http://id.worldcat.org/fast/895757,Q5881
subjects.csv,Divine office.,fast,a,http://id.worldcat.org/fast/895757,Divine office,http://id.worldcat.org/fast/895757,Q5881
subjects.csv,Divine office.,0,a,http://id.loc.gov/authorities/subjects/sh85038591,Divine office,http://id.worldcat.org/fast/895757,Q5881
subjects.csv,Divine office (Music),0,a,http://id.loc.gov/authorities/subjects/sh93006166,Divine office (Music),http://id.worldcat.org/fast/895764,Q6886
subjects.csv,Divine office (Music),fast,a,http://id.worldcat.org/fast/895764,Divine office (Music),http://id.worldcat.org/fast/895764,Q6886
subjects.csv,Divine office (Music)--Early works to 1800,0,a--v,,Divine office (Music);Early works,http://id.worldcat.org/fast/895764;http://id.worldcat.org/fast/1411636,Q6886;Q300
subjects.csv,Divine office--Sermons--Early works to 1800,0,a--v--v,,Divine office;Sermons;Early works,http://id.worldcat.org/fast/895757;http://id.worldcat.org/fast/1423904;http://id.worldcat.org/fast/1411636,Q5881;Q180;Q300
subjects.csv,Divine office--Sermons--Early works to 1800.,0,a--v--v,,Divine office;Sermons;Early works,http://id.worldcat.org/fast/895757;http://id.worldcat.org/fast/1423904;http://id.worldcat.org/fast/1411636,Q5881;Q180;Q300
subjects.csv,Divine right of kings--Early works to 1800,0,a--v,,Divine right of kings;Early works,http://id.worldcat.org/fast/895765;http://id.worldcat.org/fast/1411636,Q38886;Q300
subjects.csv,Divorce (Islamic law),fast,a,(OCoLC)fst00895870,Divorce (Islamic law),http://id.worldcat.org/fast/895870,Q11393
subjects.csv,Divorce (Islamic law)--Early works to 1800,0,a--v,,Divorce (Islamic law);Early works,http://id.worldcat.org/fast/895870;http://id.worldcat.org/fast/1411636,Q11393;Q300
subjects.csv,Divorce (Islamic law)--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85038630,Divorce (Islamic law);Early works,http://id.worldcat.org/fast/895870;http://id.worldcat.org/fast/1411636,Q11393;Q300
subjects.csv,Divorce (Islamic law)--Early works to 1800.,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85038630,Divorce (Islamic law);Early works,http://id.worldcat.org/fast/895870;http://id.worldcat.org/fast/1411636,Q11393;Q300
subjects.csv,Divorce (Islamic law)--Early works to 1800.,0,a--v,,Divorce (Islamic law);Early works,http://id.worldcat.org/fast/895870;http://id.worldcat.org/fast/1411636,Q11393;Q300
subjects.csv,Document,openn-subjects,,,documents (object genre),http://vocab.getty.edu/aat/300026030,Q19859
subjects.csv,Documents juridiques--Espagne,6,a--z,,Legal documents;Spain,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204303,Q4864;Q343
subjects.csv,Domestic animals--Religious aspects--Hinduism,fast,a--x--x,http://id.worldcat.org/fast/2006422,Domestic animals--Religious aspects--Hinduism,http://id.worldcat.org/fast/2006422,Q26771
subjects.csv,Domestic animals--Religious aspects--Hinduism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2019002433,Domestic animals--Religious aspects--Hinduism,http://id.worldcat.org/fast/2006422,Q26771
subjects.csv,Domestic space,fast,a,http://id.worldcat.org/fast/1741601,Domestic space,http://id.worldcat.org/fast/1741601,Q26889
subjects.csv,Domestic space--India,0,a--z,,Domestic space;India,http://id.worldcat.org/fast/1741601;http://id.worldcat.org/fast/1210276,Q26889;Q26595
subjects.csv,Dominican sisters,0,a,http://id.loc.gov/authorities/subjects/sh89004458,Dominican sisters,http://id.worldcat.org/fast/896774,Q4916
subjects.csv,Dominican sisters,fast,a,http://id.worldcat.org/fast/896774,Dominican sisters,http://id.worldcat.org/fast/896774,Q4916
subjects.csv,Dominican sisters,0,a,,Dominican sisters,http://id.worldcat.org/fast/896774,Q4916
subjects.csv,Dominican sisters.,fast,a,http://id.worldcat.org/fast/896774,Dominican sisters,http://id.worldcat.org/fast/896774,Q4916
subjects.csv,Dominican sisters.,0,a,http://id.loc.gov/authorities/subjects/sh89004458,Dominican sisters,http://id.worldcat.org/fast/896774,Q4916
subjects.csv,Dowry,0,a,http://id.loc.gov/authorities/subjects/sh85039237,Dowry,http://id.worldcat.org/fast/897264,Q6882
subjects.csv,Dowry,fast,a,http://id.worldcat.org/fast/897264,Dowry,http://id.worldcat.org/fast/897264,Q6882
subjects.csv,Dowry.,fast,a,http://id.worldcat.org/fast/897264,Dowry,http://id.worldcat.org/fast/897264,Q6882
subjects.csv,Dowry.,0,a,http://id.loc.gov/authorities/subjects/sh85039237,Dowry,http://id.worldcat.org/fast/897264,Q6882
subjects.csv,Dowry--France--Sources,0,a--z--v,,Dowry;France;Sources,http://id.worldcat.org/fast/897264;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423900,Q6882;Q152;Q2769
subjects.csv,Dowry--France--Sources.,0,a--z--v,,Dowry;France;Sources,http://id.worldcat.org/fast/897264;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423900,Q6882;Q152;Q2769
subjects.csv,Dowry--Italy,0,a--z,,Dowry;Italy,http://id.worldcat.org/fast/897264;http://id.worldcat.org/fast/1204565,Q6882;Q249
subjects.csv,Dowry--Italy.,0,a--z,,Dowry;Italy,http://id.worldcat.org/fast/897264;http://id.worldcat.org/fast/1204565,Q6882;Q249
subjects.csv,Dowry--Spain,0,a--z,,Dowry;Spain,http://id.worldcat.org/fast/897264;http://id.worldcat.org/fast/1204303,Q6882;Q343
subjects.csv,Dowry--Spain.,0,a--z,,Dowry;Spain,http://id.worldcat.org/fast/897264;http://id.worldcat.org/fast/1204303,Q6882;Q343
subjects.csv,Drawing,openn-subjects,,,Drawing,http://id.worldcat.org/fast/897725,Q19874
subjects.csv,"Drayton (Oxfordshire, England)--History",0,a--x,,England--Drayton (Oxfordshire);History,http://id.worldcat.org/fast/1329394;http://id.worldcat.org/fast/958235,Q8346;Q6879
subjects.csv,"Drayton (Oxfordshire, England)--History.",0,a--x,,England--Drayton (Oxfordshire);History,http://id.worldcat.org/fast/1329394;http://id.worldcat.org/fast/958235,Q8346;Q6879
subjects.csv,Dream interpretation--Early works to 1800,0,a--v,,Dream interpretation;Early works,http://id.worldcat.org/fast/897886;http://id.worldcat.org/fast/1411636,Q16340;Q300
subjects.csv,Dream interpretation--Early works to 1800.,0,a--v,,Dream interpretation;Early works,http://id.worldcat.org/fast/897886;http://id.worldcat.org/fast/1411636,Q16340;Q300
subjects.csv,Drenthe (Netherlands)--Early works to 1800,0,a--v,,Netherlands--Drenthe;Early works,http://id.worldcat.org/fast/1205603;http://id.worldcat.org/fast/1411636,Q8008;Q300
subjects.csv,Drenthe (Netherlands)--Early works to 1800.,0,a--v,,Netherlands--Drenthe;Early works,http://id.worldcat.org/fast/1205603;http://id.worldcat.org/fast/1411636,Q8008;Q300
subjects.csv,Dresde (Allemagne)--Histoire--16e siècle--Ouvrages avant 1800,6,a--x--y--v,,Germany--Dresden;History;Sixteenth century;Early works,http://id.worldcat.org/fast/1205937;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1411636,Q48289;Q6879;Q335;Q300
subjects.csv,Dresden (Germany)--History--16th century--Early works to 1800,0,a--x--y--v,,Germany--Dresden;History;Sixteenth century;Early works,http://id.worldcat.org/fast/1205937;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1411636,Q48289;Q6879;Q335;Q300
subjects.csv,Droit médiéval,6,a,,"Law, Medieval",http://id.worldcat.org/fast/994246,Q38977
subjects.csv,Droit naturel--Ouvrages avant 1800,6,a--v,,Natural law;Early works,http://id.worldcat.org/fast/1034366;http://id.worldcat.org/fast/1411636,Q48372;Q300
subjects.csv,Droit public--Saint Empire romain germanique--Ouvrages avant 1800,6,a--z--v,,Public law;Europe--Holy Roman Empire;Early works,http://id.worldcat.org/fast/1082619;http://id.worldcat.org/fast/1205344;http://id.worldcat.org/fast/1411636,Q48500;Q4317;Q300
subjects.csv,Droits sur les eaux--Ouvrages avant 1800,6,a--v,,Water rights;Early works,http://id.worldcat.org/fast/1172066;http://id.worldcat.org/fast/1411636,Q2792;Q300
subjects.csv,Drug abuse--Religious aspects--Islam,fast,a--x--x,(OCoLC)fst00898560,Drug abuse--Religious aspects--Islam,http://id.worldcat.org/fast/898560,Q11193
subjects.csv,Drug abuse--Religious aspects--Islam.,fast,a--x--x,(OCoLC)fst00898560,Drug abuse--Religious aspects--Islam,http://id.worldcat.org/fast/898560,Q11193
subjects.csv,Drug abuse--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85039675,Drug abuse--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/898553;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11407;Q3549;Q300
subjects.csv,Drug abuse--Religious aspects--Islam--Early works to 1800.,0,a--x--x--v,(uri) http://id.loc.gov/authorities/subjects/sh85039675,Drug abuse--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/898553;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11407;Q3549;Q300
subjects.csv,Drugs--Administration,0,a--x,http://id.loc.gov/authorities/subjects/sh85039720,Drugs--Administration,http://id.worldcat.org/fast/898763,Q12605
subjects.csv,Drugs--Administration.,0,a--x,http://id.loc.gov/authorities/subjects/sh85039720,Drugs--Administration,http://id.worldcat.org/fast/898763,Q12605
subjects.csv,Drugs--Religious aspects--Hinduism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2019002501,Drugs--Religious aspects--Hinduism,http://id.worldcat.org/fast/2006481,Q26670
subjects.csv,Drugs--Religious aspects--Hinduism,fast,a--x--x,http://id.worldcat.org/fast/2006481,Drugs--Religious aspects--Hinduism,http://id.worldcat.org/fast/2006481,Q26670
subjects.csv,Druzes,fast,a,(OCoLC)fst00899110,Druzes,http://id.worldcat.org/fast/899110,Q11412
subjects.csv,Druzes.,fast,a,(OCoLC)fst00899110,Druzes,http://id.worldcat.org/fast/899110,Q11412
subjects.csv,Druzes--Early works to 1800,0,a--v,,Druzes;Early works,http://id.worldcat.org/fast/899110;http://id.worldcat.org/fast/1411636,Q11412;Q300
subjects.csv,Druzes--Sacred books,0,a--v,,Druzes;Sacred books,http://id.worldcat.org/fast/899110;http://id.worldcat.org/fast/1423905,Q11412;Q11188
subjects.csv,Druzes--Sacred books.,0,a--v,,Druzes;Sacred books,http://id.worldcat.org/fast/899110;http://id.worldcat.org/fast/1423905,Q11412;Q11188
subjects.csv,Dualism,fast,a,http://id.worldcat.org/fast/899239,Dualism,http://id.worldcat.org/fast/899239,Q27424
subjects.csv,Dualism,0,a,http://id.loc.gov/authorities/subjects/sh85039847,Dualism,http://id.worldcat.org/fast/899239,Q27424
subjects.csv,Dualism (Religion),fast,a,http://id.worldcat.org/fast/899242,Dualism (Religion),http://id.worldcat.org/fast/899242,Q27428
subjects.csv,Dualism (Religion)--Hinduism,0,a--x,http://id.loc.gov/authorities/subjects/sh2020006444,Dualism (Religion)--Hinduism,http://id.worldcat.org/fast/2020288,Q26669
subjects.csv,Dunhuang manuscripts,0,a,,Dunhuang manuscripts,http://id.worldcat.org/fast/1356877,Q12628
subjects.csv,Dunhuang manuscripts.,0,a,,Dunhuang manuscripts,http://id.worldcat.org/fast/1356877,Q12628
subjects.csv,Dunhuang Xian (China)--Antiquities,0,a--x,,China--Dunhuang;Antiquities,http://id.worldcat.org/fast/1278691;http://id.worldcat.org/fast/810745,Q12514;Q10794
subjects.csv,Dunhuang Xian (China)--Antiquities.,0,a--x,,China--Dunhuang;Antiquities,http://id.worldcat.org/fast/1278691;http://id.worldcat.org/fast/810745,Q12514;Q10794
subjects.csv,Durgā (Hindu deity),0,a,,Durgā (Hindu deity),http://id.worldcat.org/fast/899573,Q27459
subjects.csv,Dutch,openn-subjects,,,Dutch (culture or style),http://vocab.getty.edu/aat/300111175,Q19858
subjects.csv,Dutch poetry,fast,a,http://id.worldcat.org/fast/899880,Dutch poetry,http://id.worldcat.org/fast/899880,Q7761
subjects.csv,Dutch poetry.,fast,a,http://id.worldcat.org/fast/899880,Dutch poetry,http://id.worldcat.org/fast/899880,Q7761
subjects.csv,Dutch poetry--Early works to 1800,0,a--v,,Dutch poetry;Early works,http://id.worldcat.org/fast/899880;http://id.worldcat.org/fast/1411636,Q7761;Q300
subjects.csv,Dutch poetry--Early works to 1800.,0,a--v,,Dutch poetry;Early works,http://id.worldcat.org/fast/899880;http://id.worldcat.org/fast/1411636,Q7761;Q300
subjects.csv,Dvaita (Vedanta),0,a,http://id.loc.gov/authorities/subjects/sh85040172,Dvaita (Vedanta),http://id.worldcat.org/fast/899930,Q26966
subjects.csv,Dvaita (Vedanta),fast,a,http://id.worldcat.org/fast/899930,Dvaita (Vedanta),http://id.worldcat.org/fast/899930,Q26966
subjects.csv,Dwellings--Religious aspects--Hinduism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2019002510,Dwellings--Religious aspects--Hinduism,http://id.worldcat.org/fast/2006489,Q27380
subjects.csv,Dwellings--Religious aspects--Hinduism,fast,a--x--x,http://id.worldcat.org/fast/2006489,Dwellings--Religious aspects--Hinduism,http://id.worldcat.org/fast/2006489,Q27380
subjects.csv,Dye houses--Italy--19th century--Manuscripts,0,a--z--y--v,,Dye houses;Italy;Nineteenth century;Manuscripts,http://id.worldcat.org/fast/2028835;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1037841;http://id.worldcat.org/fast/1424060,Q27172;Q249;Q3538;Q331
subjects.csv,Dye industry--Great Britain--19th century,0,a--z--y,,Dye industry;Great Britain;Nineteenth century,http://id.worldcat.org/fast/900216;http://id.worldcat.org/fast/1204623;http://id.worldcat.org/fast/1037841,Q26914;Q179;Q3538
subjects.csv,Dyers--Great Britain--19th century,0,a--z--y,,Dyers;Great Britain;Nineteenth century,http://id.worldcat.org/fast/900232;http://id.worldcat.org/fast/1204623;http://id.worldcat.org/fast/1037841,Q27135;Q179;Q3538
