item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138233407,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:27",manuscript containing Antiphonary,DS5743,https://search.digital-scriptorium.org/catalog/DS5743,Q24728,Q24729,Free Library of Philadelphia,Lewis E M 76:27
http://www.wikidata.org/entity/Q138233386,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:28-29",manuscript containing Gradual,DS5744,https://search.digital-scriptorium.org/catalog/DS5744,Q24731,Q24732,Free Library of Philadelphia,Lewis E M 76:28-29
http://www.wikidata.org/entity/Q138233388,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:29A",manuscript containing Choir book,DS5745,https://search.digital-scriptorium.org/catalog/DS5745,Q24734,Q24735,Free Library of Philadelphia,Lewis E M 76:29A
http://www.wikidata.org/entity/Q138233394,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:30-35",manuscript containing Gradual,DS5746,https://search.digital-scriptorium.org/catalog/DS5746,Q24737,Q24738,Free Library of Philadelphia,Lewis E M 76:30-35
http://www.wikidata.org/entity/Q138233396,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:36",manuscript containing Psalter,DS5747,https://search.digital-scriptorium.org/catalog/DS5747,Q24740,Q24741,Free Library of Philadelphia,Lewis E M 76:36
http://www.wikidata.org/entity/Q138233410,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:37-38",manuscript containing Antiphonary,DS5748,https://search.digital-scriptorium.org/catalog/DS5748,Q24743,Q24744,Free Library of Philadelphia,Lewis E M 76:37-38
http://www.wikidata.org/entity/Q138229339,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:39-40",manuscript containing Antiphonary,DS5749,https://search.digital-scriptorium.org/catalog/DS5749,Q24746,Q24747,Free Library of Philadelphia,Lewis E M 76:39-40
http://www.wikidata.org/entity/Q138233416,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:41",manuscript containing Missal,DS5750,https://search.digital-scriptorium.org/catalog/DS5750,Q24749,Q24750,Free Library of Philadelphia,Lewis E M 76:41
http://www.wikidata.org/entity/Q138233408,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:42-44",manuscript containing Antiphonary,DS5751,https://search.digital-scriptorium.org/catalog/DS5751,Q24752,Q24753,Free Library of Philadelphia,Lewis E M 76:42-44
http://www.wikidata.org/entity/Q138233419,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:45",manuscript containing Antiphonary,DS5752,https://search.digital-scriptorium.org/catalog/DS5752,Q24755,Q24756,Free Library of Philadelphia,Lewis E M 76:45
http://www.wikidata.org/entity/Q138229354,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:46",manuscript containing Antiphonary,DS5753,https://search.digital-scriptorium.org/catalog/DS5753,Q24758,Q24759,Free Library of Philadelphia,Lewis E M 76:46
http://www.wikidata.org/entity/Q138233421,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:47",manuscript containing Antiphonary,DS5754,https://search.digital-scriptorium.org/catalog/DS5754,Q24761,Q24762,Free Library of Philadelphia,Lewis E M 76:47
http://www.wikidata.org/entity/Q138233418,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:48",manuscript containing Choir psalter,DS5755,https://search.digital-scriptorium.org/catalog/DS5755,Q24764,Q24765,Free Library of Philadelphia,Lewis E M 76:48
http://www.wikidata.org/entity/Q138229341,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:49-54",manuscript containing Choir book,DS5756,https://search.digital-scriptorium.org/catalog/DS5756,Q24767,Q24768,Free Library of Philadelphia,Lewis E M 76:49-54
http://www.wikidata.org/entity/Q138229344,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:55",manuscript containing Illuminated Fragment,DS5757,https://search.digital-scriptorium.org/catalog/DS5757,Q24770,Q24771,Free Library of Philadelphia,Lewis E M 76:55
http://www.wikidata.org/entity/Q138229264,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:56",manuscript containing Illuminated Music Leaf,DS5758,https://search.digital-scriptorium.org/catalog/DS5758,Q24773,Q24774,Free Library of Philadelphia,Lewis E M 76:56
http://www.wikidata.org/entity/Q138229266,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 76:57",manuscript containing Illuminated Medieval Manuscript Fragment,DS5759,https://search.digital-scriptorium.org/catalog/DS5759,Q24776,Q24777,Free Library of Philadelphia,Lewis E M 76:57
http://www.wikidata.org/entity/Q138229274,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:1",manuscript containing Illuminated Medieval Manuscript Fragment,DS5760,https://search.digital-scriptorium.org/catalog/DS5760,Q24779,Q24780,Free Library of Philadelphia,Lewis E M 77:1
http://www.wikidata.org/entity/Q138229277,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:2",manuscript containing Illuminated Manuscript Leaf,DS5761,https://search.digital-scriptorium.org/catalog/DS5761,Q24782,Q24783,Free Library of Philadelphia,Lewis E M 77:2
http://www.wikidata.org/entity/Q138229278,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:3",manuscript containing Illuminated Manuscript Leaf,DS5762,https://search.digital-scriptorium.org/catalog/DS5762,Q24785,Q24786,Free Library of Philadelphia,Lewis E M 77:3
http://www.wikidata.org/entity/Q138229281,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:4",manuscript containing Illuminated Manuscript Leaf,DS5763,https://search.digital-scriptorium.org/catalog/DS5763,Q24788,Q24789,Free Library of Philadelphia,Lewis E M 77:4
http://www.wikidata.org/entity/Q138229283,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:5",manuscript containing Illuminated Manuscript Leaf,DS5764,https://search.digital-scriptorium.org/catalog/DS5764,Q24791,Q24792,Free Library of Philadelphia,Lewis E M 77:5
http://www.wikidata.org/entity/Q138229284,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:6",manuscript containing Illuminated Fragment,DS5765,https://search.digital-scriptorium.org/catalog/DS5765,Q24794,Q24795,Free Library of Philadelphia,Lewis E M 77:6
http://www.wikidata.org/entity/Q138229287,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:7",manuscript containing Illuminated Fragment,DS5766,https://search.digital-scriptorium.org/catalog/DS5766,Q24797,Q24798,Free Library of Philadelphia,Lewis E M 77:7
http://www.wikidata.org/entity/Q138229289,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:8",manuscript containing Illuminated Fragment,DS5767,https://search.digital-scriptorium.org/catalog/DS5767,Q24800,Q24801,Free Library of Philadelphia,Lewis E M 77:8
http://www.wikidata.org/entity/Q138229291,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:9",manuscript containing Illuminated Manuscript Leaf,DS5768,https://search.digital-scriptorium.org/catalog/DS5768,Q24803,Q24804,Free Library of Philadelphia,Lewis E M 77:9
http://www.wikidata.org/entity/Q138229300,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:10",manuscript containing Illuminated Fragment,DS5769,https://search.digital-scriptorium.org/catalog/DS5769,Q24806,Q24807,Free Library of Philadelphia,Lewis E M 77:10
http://www.wikidata.org/entity/Q138229302,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:11",manuscript containing Illuminated Music Leaf,DS5770,https://search.digital-scriptorium.org/catalog/DS5770,Q24809,Q24810,Free Library of Philadelphia,Lewis E M 77:11
http://www.wikidata.org/entity/Q138229303,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:12",manuscript containing Illuminated Fragment,DS5771,https://search.digital-scriptorium.org/catalog/DS5771,Q24812,Q24813,Free Library of Philadelphia,Lewis E M 77:12
http://www.wikidata.org/entity/Q138229306,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:13",manuscript containing Illuminated Music Leaf,DS5772,https://search.digital-scriptorium.org/catalog/DS5772,Q24815,Q24816,Free Library of Philadelphia,Lewis E M 77:13
http://www.wikidata.org/entity/Q138229308,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:14",manuscript containing Illuminated Fragment,DS5773,https://search.digital-scriptorium.org/catalog/DS5773,Q24818,Q24819,Free Library of Philadelphia,Lewis E M 77:14
http://www.wikidata.org/entity/Q138229309,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:15",manuscript containing Illuminated Music Leaf,DS5774,https://search.digital-scriptorium.org/catalog/DS5774,Q24821,Q24822,Free Library of Philadelphia,Lewis E M 77:15
http://www.wikidata.org/entity/Q138229356,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:16",manuscript containing Illuminated Fragment,DS5775,https://search.digital-scriptorium.org/catalog/DS5775,Q24824,Q24825,Free Library of Philadelphia,Lewis E M 77:16
http://www.wikidata.org/entity/Q138229357,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:17",manuscript containing Illuminated Music Leaf,DS5776,https://search.digital-scriptorium.org/catalog/DS5776,Q24827,Q24828,Free Library of Philadelphia,Lewis E M 77:17
http://www.wikidata.org/entity/Q138229360,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:18",manuscript containing Illuminated Music Leaf,DS5777,https://search.digital-scriptorium.org/catalog/DS5777,Q24830,Q24831,Free Library of Philadelphia,Lewis E M 77:18
http://www.wikidata.org/entity/Q138229362,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:19",manuscript containing Illuminated Music Leaf,DS5778,https://search.digital-scriptorium.org/catalog/DS5778,Q24833,Q24834,Free Library of Philadelphia,Lewis E M 77:19
http://www.wikidata.org/entity/Q138229363,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:20",manuscript containing Illuminated Music Leaf,DS5779,https://search.digital-scriptorium.org/catalog/DS5779,Q24836,Q24837,Free Library of Philadelphia,Lewis E M 77:20
http://www.wikidata.org/entity/Q138229366,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:21",manuscript containing Illuminated Music Leaf,DS5780,https://search.digital-scriptorium.org/catalog/DS5780,Q24839,Q24840,Free Library of Philadelphia,Lewis E M 77:21
http://www.wikidata.org/entity/Q138229368,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:22",manuscript containing Illuminated Fragment,DS5781,https://search.digital-scriptorium.org/catalog/DS5781,Q24842,Q24843,Free Library of Philadelphia,Lewis E M 77:22
http://www.wikidata.org/entity/Q138229371,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:23",manuscript containing Illuminated Music Leaf,DS5782,https://search.digital-scriptorium.org/catalog/DS5782,Q24845,Q24846,Free Library of Philadelphia,Lewis E M 77:23
http://www.wikidata.org/entity/Q138229382,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:24",manuscript containing Illuminated Music Leaf,DS5783,https://search.digital-scriptorium.org/catalog/DS5783,Q24848,Q24849,Free Library of Philadelphia,Lewis E M 77:24
http://www.wikidata.org/entity/Q138229384,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:25",manuscript containing Illuminated Music Leaf,DS5784,https://search.digital-scriptorium.org/catalog/DS5784,Q24851,Q24852,Free Library of Philadelphia,Lewis E M 77:25
http://www.wikidata.org/entity/Q138229385,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:26",manuscript containing Illuminated Music Leaf,DS5785,https://search.digital-scriptorium.org/catalog/DS5785,Q24854,Q24855,Free Library of Philadelphia,Lewis E M 77:26
http://www.wikidata.org/entity/Q138229388,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:27",manuscript containing Illuminated Music Leaf,DS5786,https://search.digital-scriptorium.org/catalog/DS5786,Q24857,Q24858,Free Library of Philadelphia,Lewis E M 77:27
http://www.wikidata.org/entity/Q138229390,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:28",manuscript containing Illuminated Music Leaf,DS5787,https://search.digital-scriptorium.org/catalog/DS5787,Q24860,Q24861,Free Library of Philadelphia,Lewis E M 77:28
http://www.wikidata.org/entity/Q138229391,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:29",manuscript containing Illuminated Music Leaf,DS5788,https://search.digital-scriptorium.org/catalog/DS5788,Q24863,Q24864,Free Library of Philadelphia,Lewis E M 77:29
http://www.wikidata.org/entity/Q138229396,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 77:30",manuscript containing Illuminated Music Leaf,DS5789,https://search.digital-scriptorium.org/catalog/DS5789,Q24866,Q24867,Free Library of Philadelphia,Lewis E M 77:30
http://www.wikidata.org/entity/Q138229398,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T1",manuscript containing Genesis 1:20 - 5:4,DS5790,https://search.digital-scriptorium.org/catalog/DS5790,Q24869,Q24870,Free Library of Philadelphia,Lewis T1
http://www.wikidata.org/entity/Q138229409,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T2","manuscript containing Glossary of Biblical Names, Ez - Fi",DS5791,https://search.digital-scriptorium.org/catalog/DS5791,Q24872,Q24873,Free Library of Philadelphia,Lewis T2
http://www.wikidata.org/entity/Q138229394,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T3",manuscript containing Genesis 9:27 - 15:4,DS5792,https://search.digital-scriptorium.org/catalog/DS5792,Q24875,Q24876,Free Library of Philadelphia,Lewis T3
http://www.wikidata.org/entity/Q138229418,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T4","manuscript containing Numbers 33:13-35, with marginal commentary",DS5793,https://search.digital-scriptorium.org/catalog/DS5793,Q24878,Q24879,Free Library of Philadelphia,Lewis T4
http://www.wikidata.org/entity/Q138229419,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T5","manuscript containing Deuteronomy 4:14-18, 19-25, 27-33, 34-40, with marginal commentary of Saint Augustine",DS5794,https://search.digital-scriptorium.org/catalog/DS5794,Q24881,Q24882,Free Library of Philadelphia,Lewis T5
http://www.wikidata.org/entity/Q138229422,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T6","manuscript containing Psalms 10:7 - 12:6, with contemporary and later interlinear and marginal glosses",DS5795,https://search.digital-scriptorium.org/catalog/DS5795,Q24884,Q24885,Free Library of Philadelphia,Lewis T6
http://www.wikidata.org/entity/Q138229424,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T7",manuscript containing Psalms 27:7 - 31:9,DS5796,https://search.digital-scriptorium.org/catalog/DS5796,Q24887,Q24888,Free Library of Philadelphia,Lewis T7
http://www.wikidata.org/entity/Q138229411,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T8",manuscript containing Psalms 31:10 - 33:14,DS5797,https://search.digital-scriptorium.org/catalog/DS5797,Q24890,Q24891,Free Library of Philadelphia,Lewis T8
http://www.wikidata.org/entity/Q138229412,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T9",manuscript containing Psalms,DS5798,https://search.digital-scriptorium.org/catalog/DS5798,Q24893,Q24894,Free Library of Philadelphia,Lewis T9
http://www.wikidata.org/entity/Q138229415,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T10",manuscript containing Psalm 73:2-23,DS5799,https://search.digital-scriptorium.org/catalog/DS5799,Q24896,Q24897,Free Library of Philadelphia,Lewis T10
http://www.wikidata.org/entity/Q138229427,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T11",manuscript containing Psalms 76:9 - 77:1,DS5800,https://search.digital-scriptorium.org/catalog/DS5800,Q24899,Q24900,Free Library of Philadelphia,Lewis T11
http://www.wikidata.org/entity/Q138229437,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T12",manuscript containing Psalm 117:16-28,DS5801,https://search.digital-scriptorium.org/catalog/DS5801,Q24902,Q24903,Free Library of Philadelphia,Lewis T12
http://www.wikidata.org/entity/Q138229517,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T13",manuscript containing Psalms 90:7 - 91:3,DS5802,https://search.digital-scriptorium.org/catalog/DS5802,Q24905,Q24906,Free Library of Philadelphia,Lewis T13
http://www.wikidata.org/entity/Q138229519,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T14",manuscript containing Psalms 102:14 - 103:4,DS5803,https://search.digital-scriptorium.org/catalog/DS5803,Q24908,Q24909,Free Library of Philadelphia,Lewis T14
http://www.wikidata.org/entity/Q138229520,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T15",manuscript containing Psalms 103:33 - 104:15,DS5804,https://search.digital-scriptorium.org/catalog/DS5804,Q24911,Q24912,Free Library of Philadelphia,Lewis T15
http://www.wikidata.org/entity/Q138229502,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T16",manuscript containing Psalms 118:5 - 130:3,DS5805,https://search.digital-scriptorium.org/catalog/DS5805,Q24914,Q24915,Free Library of Philadelphia,Lewis T16
http://www.wikidata.org/entity/Q138229504,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T17","manuscript containing Psalm 143:9 - end, with canticles",DS5806,https://search.digital-scriptorium.org/catalog/DS5806,Q24917,Q24918,Free Library of Philadelphia,Lewis T17
http://www.wikidata.org/entity/Q138229506,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T18","manuscript containing Proverbs 13:21 - 14:18, with marginal and interlinear commentary",DS5807,https://search.digital-scriptorium.org/catalog/DS5807,Q24920,Q24921,Free Library of Philadelphia,Lewis T18
http://www.wikidata.org/entity/Q138229508,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T19",manuscript containing Isaiah 29:14 - 30.5,DS5808,https://search.digital-scriptorium.org/catalog/DS5808,Q24923,Q24924,Free Library of Philadelphia,Lewis T19
http://www.wikidata.org/entity/Q138229500,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T20","manuscript containing Daniel 13:1-29, with part of Jerome's rubric and marginal and interlinear commentaries",DS5809,https://search.digital-scriptorium.org/catalog/DS5809,Q24926,Q24927,Free Library of Philadelphia,Lewis T20
http://www.wikidata.org/entity/Q138229522,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T21",manuscript containing Zechariah 11:16 - 12:4,DS5810,https://search.digital-scriptorium.org/catalog/DS5810,Q24929,Q24930,Free Library of Philadelphia,Lewis T21
http://www.wikidata.org/entity/Q138229523,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T22","manuscript containing Matthew Prologue, Chapters 1:1 - 3:15",DS5811,https://search.digital-scriptorium.org/catalog/DS5811,Q24932,Q24933,Free Library of Philadelphia,Lewis T22
http://www.wikidata.org/entity/Q138229526,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T23",manuscript containing Matthew 15; John 4,DS5812,https://search.digital-scriptorium.org/catalog/DS5812,Q24935,Q24936,Free Library of Philadelphia,Lewis T23
http://www.wikidata.org/entity/Q138229528,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T24",manuscript containing Mark 14:43 - 15:8,DS5813,https://search.digital-scriptorium.org/catalog/DS5813,Q24938,Q24939,Free Library of Philadelphia,Lewis T24
http://www.wikidata.org/entity/Q138229530,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T25",manuscript containing Luke 22:34 - 23:2,DS5814,https://search.digital-scriptorium.org/catalog/DS5814,Q24941,Q24942,Free Library of Philadelphia,Lewis T25
http://www.wikidata.org/entity/Q138229532,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T26",manuscript containing Mark 14:25-66,DS5815,https://search.digital-scriptorium.org/catalog/DS5815,Q24944,Q24945,Free Library of Philadelphia,Lewis T26
http://www.wikidata.org/entity/Q138229540,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T27",manuscript containing Luke 17:10-24,DS5816,https://search.digital-scriptorium.org/catalog/DS5816,Q24947,Q24948,Free Library of Philadelphia,Lewis T27
http://www.wikidata.org/entity/Q138229541,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T28",manuscript containing John 18:15 - 19:11,DS5817,https://search.digital-scriptorium.org/catalog/DS5817,Q24950,Q24951,Free Library of Philadelphia,Lewis T28
http://www.wikidata.org/entity/Q138229542,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T29",manuscript containing Revelation 1:20 - 2:17,DS5818,https://search.digital-scriptorium.org/catalog/DS5818,Q24953,Q24954,Free Library of Philadelphia,Lewis T29
http://www.wikidata.org/entity/Q138229545,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T30",manuscript containing Natural Philosophy,DS5819,https://search.digital-scriptorium.org/catalog/DS5819,Q24956,Q24957,Free Library of Philadelphia,Lewis T30
http://www.wikidata.org/entity/Q138229547,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T31","manuscript containing Gregory the Great, Commentary on Job",DS5820,https://search.digital-scriptorium.org/catalog/DS5820,Q24959,Q24960,Free Library of Philadelphia,Lewis T31
http://www.wikidata.org/entity/Q138229549,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T32","manuscript containing Origen, Homilies on the Book of Jesus Nave (Joshua)",DS5821,https://search.digital-scriptorium.org/catalog/DS5821,Q24962,Q24963,Free Library of Philadelphia,Lewis T32
http://www.wikidata.org/entity/Q138229551,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T33","manuscript containing Commentary, Psalms 136:7 - 137:4; Psalms 138:21 - 139:6",DS5822,https://search.digital-scriptorium.org/catalog/DS5822,Q24965,Q24966,Free Library of Philadelphia,Lewis T33
http://www.wikidata.org/entity/Q138229553,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T34","manuscript containing Commentary, Daniel 2:12-31, sections 8-11",DS5823,https://search.digital-scriptorium.org/catalog/DS5823,Q24968,Q24969,Free Library of Philadelphia,Lewis T34
http://www.wikidata.org/entity/Q138229555,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T35","manuscript containing Commentary or Homilies, John 21",DS5824,https://search.digital-scriptorium.org/catalog/DS5824,Q24971,Q24972,Free Library of Philadelphia,Lewis T35
http://www.wikidata.org/entity/Q138229565,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T36",manuscript containing Commentary on the Lord's Prayer,DS5825,https://search.digital-scriptorium.org/catalog/DS5825,Q24974,Q24975,Free Library of Philadelphia,Lewis T36
http://www.wikidata.org/entity/Q138229566,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T37","manuscript containing Commentary, Matthew 8:1-4",DS5826,https://search.digital-scriptorium.org/catalog/DS5826,Q24977,Q24978,Free Library of Philadelphia,Lewis T37
http://www.wikidata.org/entity/Q138229567,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T38","manuscript containing Commentary, Luke",DS5827,https://search.digital-scriptorium.org/catalog/DS5827,Q24980,Q24981,Free Library of Philadelphia,Lewis T38
http://www.wikidata.org/entity/Q138229570,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T39",manuscript containing Antiphonary for Christmas,DS5828,https://search.digital-scriptorium.org/catalog/DS5828,Q24983,Q24984,Free Library of Philadelphia,Lewis T39
http://www.wikidata.org/entity/Q138229572,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T40","manuscript containing Antiphonary - Pentecost, three days following",DS5829,https://search.digital-scriptorium.org/catalog/DS5829,Q24986,Q24987,Free Library of Philadelphia,Lewis T40
http://www.wikidata.org/entity/Q138233119,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T41",manuscript containing Antiphonary,DS5830,https://search.digital-scriptorium.org/catalog/DS5830,Q24989,Q24990,Free Library of Philadelphia,Lewis T41
http://www.wikidata.org/entity/Q138229439,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T42",manuscript containing Antiphonary,DS5831,https://search.digital-scriptorium.org/catalog/DS5831,Q24992,Q24993,Free Library of Philadelphia,Lewis T42
http://www.wikidata.org/entity/Q138229440,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T43",manuscript containing Antiphonary,DS5832,https://search.digital-scriptorium.org/catalog/DS5832,Q24995,Q24996,Free Library of Philadelphia,Lewis T43
http://www.wikidata.org/entity/Q138229443,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T44","manuscript containing Antiphonary, Feast of Saint Bartholomew",DS5833,https://search.digital-scriptorium.org/catalog/DS5833,Q24998,Q24999,Free Library of Philadelphia,Lewis T44
http://www.wikidata.org/entity/Q138229445,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T45",manuscript containing Antiphonary,DS5834,https://search.digital-scriptorium.org/catalog/DS5834,Q25001,Q25002,Free Library of Philadelphia,Lewis T45
http://www.wikidata.org/entity/Q138229454,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T46",manuscript containing Antiphonary for the feast of a virgin,DS5835,https://search.digital-scriptorium.org/catalog/DS5835,Q25004,Q25005,Free Library of Philadelphia,Lewis T46
http://www.wikidata.org/entity/Q138229464,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T47",manuscript containing Breviary,DS5836,https://search.digital-scriptorium.org/catalog/DS5836,Q25007,Q25008,Free Library of Philadelphia,Lewis T47
http://www.wikidata.org/entity/Q138229466,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T48","manuscript containing Breviary, 1st-2nd Sunday of Advent",DS5837,https://search.digital-scriptorium.org/catalog/DS5837,Q25010,Q25011,Free Library of Philadelphia,Lewis T48
http://www.wikidata.org/entity/Q138229467,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T50",manuscript containing Canon Law,DS5838,https://search.digital-scriptorium.org/catalog/DS5838,Q25013,Q25014,Free Library of Philadelphia,Lewis T50
http://www.wikidata.org/entity/Q138229446,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T51",manuscript containing Breviary,DS5839,https://search.digital-scriptorium.org/catalog/DS5839,Q25016,Q25017,Free Library of Philadelphia,Lewis T51
http://www.wikidata.org/entity/Q138229449,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T52","manuscript containing Breviary, Octave of the Epiphany (Jan. 13), with commemoration of Saints Remigius and Hilary",DS5840,https://search.digital-scriptorium.org/catalog/DS5840,Q25019,Q25020,Free Library of Philadelphia,Lewis T52
http://www.wikidata.org/entity/Q138229451,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T53","manuscript containing Breviary, after the 1st Sunday in Lent and Ember Saturday, with neumes",DS5841,https://search.digital-scriptorium.org/catalog/DS5841,Q25022,Q25023,Free Library of Philadelphia,Lewis T53
http://www.wikidata.org/entity/Q138229469,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T54","manuscript containing Breviary, 17th Sunday after Pentecost and the following four days",DS5842,https://search.digital-scriptorium.org/catalog/DS5842,Q25025,Q25026,Free Library of Philadelphia,Lewis T54
http://www.wikidata.org/entity/Q138229472,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis T55","manuscript containing Breviary, 3rd Sunday of November and 20th day after Pentecost",DS5843,https://search.digital-scriptorium.org/catalog/DS5843,Q25028,Q25029,Free Library of Philadelphia,Lewis T55
