record,recordLabel,dateString,earliestDate,latestDate,languages,genres,subjects
https://catalog.digital-scriptorium.org/entity/Q98851,Marriage contract of Esther (DS25708),"Mon. May 24, 1641",1641,1641,Hebrew|Aramaic,,Prenuptial agreements (Jewish law)|Jewish law|Marriage|Ketubah|Antenuptial contracts (Jewish law)|Marriage (Jewish law)
https://catalog.digital-scriptorium.org/entity/Q73279,"Monasterio de San Jerónimo de la Murtra records, 1416-1641 (DS17862)",1416-1641.,1416,1641,Latin,,"Spain|Sources|History|Monasteries|Hieronymites|Catholic Church|Manuscripts, Latin (Medieval and modern)|Church history|Monasterio de San Jerónimo de la Murtra (Badalona, Spain)"
https://catalog.digital-scriptorium.org/entity/Q77594,Sefer naftali; Naftule Elohim niftalti / (DS18623),1641.,1641,1641,Hebrew,,Cabala|Early works|Jews|Seventeenth century|Commentaries|Bible. Pentateuch|Iraq|Beʼur ʻal ha-Torah (Baḥya ben Asher ben Ḥlava)
https://catalog.digital-scriptorium.org/entity/Q71509,Twelve Arabic and Persian texts (DS17272),1641,1641,1641,Arabic|Persian,,"Early works|Philosophy|Sufism--Doctrines|Creation (Islam)|New Jersey--Princeton|Breastfeeding (Islamic law)|Manuscripts, Persian|Manuscripts, Arabic|Commentaries|Islamic philosophy|Hadith|Islam--Doctrines|God (Islam)"
https://catalog.digital-scriptorium.org/entity/Q62467,al-Ḥawāshī ʻalá al-Muṭawwal (DS15128),Rabīʻ al-Awwal 1051 [June 1641,1641,1641,Arabic,,"Manuscripts, Arabic|Early works|Talkhīṣ Miftāḥ al-ʻulūm (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān)|Muṭawwal (Taftāzānī, Masʻūd ibn ʻUmar)|New Jersey--Princeton|Arabic language--Rhetoric"
https://catalog.digital-scriptorium.org/entity/Q58897,Ṭabaqāt-i akbarī (DS13938),1641,1641,1641,Persian,,"Manuscripts, Persian|History|New Jersey--Princeton|India"
https://catalog.digital-scriptorium.org/entity/Q72907,"Carta executoria de hidalguía en propriedad a pedimento de Miguel de la Peña, vezino de la ciudad de Soria (DS17738)",1642 Nov. 15.,1642,1642,Spanish,,"Nobility|Genealogy|Manuscripts, Spanish|Sources|Seventeenth century|Heraldry|Families|History|De la Peña family|Spain--Soria"
https://catalog.digital-scriptorium.org/entity/Q31792,Mahārudrajapavidhāna (DS7485),1642.,1642,1642,Sanskrit,,"Prayers and devotions|Recitations|Devotional literature, Sanskrit|Hinduism--Prayers and devotions|Hinduism|Rudra (Hindu deity)"
https://catalog.digital-scriptorium.org/entity/Q57034,Maṭlaʻ al-anvār / (DS13317),between 1629 and 1642,1629,1642,Persian,,"Manuscripts, Persian|Early works|Qiblah|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q55774,Rawz̤at al-ṣafā (DS12897),1642,1642,1642,Persian,,"Manuscripts, Persian|Early works|History|Islamic Empire|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q107217,Risālah fī al-mabādiʼ allatī bihā qiwām al-ajsām wa-al-aʻrāḍ ... [etc. (DS28239),1642,1642,1642,Arabic,,"Manuscripts, Arabic|Early works|Islamic philosophy|Islam--Doctrines|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q55843,Sharḥ-i Makhzan al-asrār (DS12920),1642,1642,1642,Persian,,"Manuscripts, Persian|New Jersey--Princeton|Makhzan al-asrār (Niẓāmī Ganjavī)"
https://catalog.digital-scriptorium.org/entity/Q79307,Sidur; ʻim perush paʻamon zahav ṿe-rimon (DS19194),1642.,1642,1642,Hebrew,,Prayers|Early works|Jews|Eighteenth century|Texts|Judaism--Liturgy|Yemen (Republic)|Prayer books|Siddur
https://catalog.digital-scriptorium.org/entity/Q60115,Gülistan-i Şemi (DS14344),1643 or 1644,1643,1643,Ottoman Turkish,,"Manuscripts, Turkish|Criticism, Textual|Gulistān (Saʻdī)|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q14409,Hādhā matn al-Khaṣāyiṣ al-ṣughrá al-musammá bi-al-Unmūdhaj lil-ʻAllāmah al-Suyūṭī / (DS2698),"27 Jumādá II 1053 [September 12, 1643",1643,1643,Arabic,,"Poetry|Manuscripts, Arabic|Early works|Muḥammad, Prophet, -632|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q14412,Kitāb Rafʻ al-khaṣāyiṣ ʻan ṭullāb qirāʼ al-khaṣāyiṣ / (DS2699),"20 Jumādá II 1053 [September 5, 1643?",1643,1643,Arabic,,"Manuscripts, Arabic|Early works|Muḥammad, Prophet, -632|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q113581,Taʻrīfāt (DS30122),A.H. 1052 (1642 or 1643),1642,1643,Arabic,,Early works|Islamic philosophy|Dictionaries|Islam|Terminology|Islam--Terminology|Sufism
https://catalog.digital-scriptorium.org/entity/Q14118,Ḥ̣āshiyat Sharḥ al-Alfīyah li-Ibn al-Nāẓim / (DS2601),Ramaḍān 1053 [November 1643,1643,1643,Arabic,,"Manuscripts, Arabic|Early works|Arabic language--Grammar|Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q71101,Asmāʾ-i rijāl (DS17136),1644 or 1645,1644,1644,Arabic,,"Manuscripts, Arabic|Early works|New Jersey--Princeton|Hadith--Authorities"
https://catalog.digital-scriptorium.org/entity/Q18040,"Document conferring nobility upon Iacobo Gianotti, 1644 February 10, Vienna : (DS3903)",1644 February 10,1644,1644,English|Latin,,Kings and rulers
https://catalog.digital-scriptorium.org/entity/Q16116,"Huang Ming shi fa lu; jiu shi er juan, juan shou si juan / (DS3267)",Ming Chongzhen i.e. between 1628 and 1644,1628,1644,Chinese,,History|China
https://catalog.digital-scriptorium.org/entity/Q16110,Huang Ming su huang wai shi; si shi liu juan / (DS3265),Ming i.e. between 1368 and 1644,1368,1644,Chinese,,History|China
https://catalog.digital-scriptorium.org/entity/Q57520,Khamsah-i Ashraf Marāghah (DS13479),1644?,1644,1644,,,
https://catalog.digital-scriptorium.org/entity/Q13911,Kitāb Surūr al-muhaj wa-al-albāb fī rasāyil al-aḥbāb (DS2532),Rajab 1054 [September/October 1644,1644,1644,Arabic,,"Manuscripts, Arabic|Early works|New Jersey--Princeton|Arabic literature"
https://catalog.digital-scriptorium.org/entity/Q13065,Kitāb fīhi khalq Ādam wa-Ḥawwá ... [etc (DS2250),not after 1644,1000,1644,Arabic,,"Manuscripts, Arabic|Early works|Hadith|Muslims--Conduct of life|Islamic interpretations of Adam|Creation (Islam)|Islamic interpretations of sacred works|New Jersey--Princeton|Adam (Biblical figure)|Bible stories, Arabic|Eve (Biblical figure)"
https://catalog.digital-scriptorium.org/entity/Q2890,Kitāb-i Advār (DS608),A.H. 815 (1412),1412,1644,Arabic|Persian,,Arab countries|Music theory|Music|Early works|Islamic occultism|Symbolism of numbers|Islamic magic|Islamic countries
https://catalog.digital-scriptorium.org/entity/Q56158,Majmūʻah-i risālāt (DS13025),1644,1644,1644,Persian,,"Manuscripts, Persian|Early works|New Jersey--Princeton|Mysticism--Islam"
https://catalog.digital-scriptorium.org/entity/Q107790,Majmūʻah-ʼi rasāʼil (DS28430),1628-1644,1628,1644,,,
https://catalog.digital-scriptorium.org/entity/Q110033,Sharḥ Shamsīyah (DS29115),Dhū al-Qaʻdah 1054 [December 1644/January 1645,1644,1644,Arabic,,"Early works|Logic|Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)|Shamsīyah (Qazwīnī, ʻAlī ibn ʻUmar)|Manuscripts, Arabic|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q16134,Tong dian; er bai juan / (DS3273),Ming i.e. between 1368 and 1644,1368,1644,Chinese,,Politics and government|China
https://catalog.digital-scriptorium.org/entity/Q56083,Tārīkh-i Vaṣṣāf (DS13000),1644,1644,1644,Persian,,"Manuscripts, Persian|History|New Jersey--Princeton|Mongols|Iran"
https://catalog.digital-scriptorium.org/entity/Q59245,Work on eschatology and divination (DS14054),1644,1644,1644,Ottoman Turkish,,Early works|Turkey|Islamic eschatology|Turkish poetry|Divination
https://catalog.digital-scriptorium.org/entity/Q73474,"A description of the cities and villages in the six provinces of Portugal with their castles, walls and environs (DS17927)",after 1645,1645,1645,Spanish,,"Manuscripts, Spanish|Early works|Voyages and travels|Portugal|Travel|Cities and towns"
https://catalog.digital-scriptorium.org/entity/Q55786,Collection of Persian and Arabic texts on astronomy (DS12901),1643-1645,1643,1645,Arabic|Persian,,"Manuscripts, Persian|Manuscripts, Arabic|Early works|Astrolabes|Islamic countries|Astronomy, Arab|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q101668,Hādhā Ḥirz al-amānī al-shahīr bi-al-Shāṭibīyah / (DS26531),"14 Rabīʻ al-Awwal 1055 [May 10, 1645?",1645,1645,Arabic,,"Manuscripts, Arabic|Early works|Criticism, Textual|Qurʼan|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q57430,Jāmiʻ al-ḥikāyāt va lavāmiʻ al-rivāyāt (DS13449),1645,1645,1645,Persian,,"Manuscripts, Persian|Early works|New Jersey--Princeton|Iran|Anecdotes"
https://catalog.digital-scriptorium.org/entity/Q57814,Kifāyat al-taʻlīm fī ṣināʻat al-tanjīm / (DS13577),1645,1645,1645,Persian,,"Manuscripts, Persian|Twelfth century|Sources|Astronomy, Arab|Astrology, Arab|History|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q110920,Kitāb Akhlaṣ al-Khāliṣah / (DS29235),1645,1645,1645,Arabic,,"Manuscripts, Arabic|Early works|Islam--Doctrines|Islamic ethics|Islamic etiquette|Muslims--Conduct of life|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q65727,Multaqá al-abḥur (DS16063),1600-1645,1600,1645,Arabic,,Early works|Hanafites|Islamic law
https://catalog.digital-scriptorium.org/entity/Q77441,Pinḳas ḥevrat biḳur ḥolim be-Korfu; be-shanim 1628-1645 (DS18572),between 1628 and 1645.,1645,1645,Italian|Hebrew,,"Early works|Jews|Charitable uses, trusts, and foundations (Jewish law)|Care of the sick|Greece--Kerkyra|Charities"
https://catalog.digital-scriptorium.org/entity/Q73528,Registre de la seigneurie de Gourdon tenue par Louis et François de Lombard (DS17945),1545-1645.,1545,1645,French,,"France|Early works|Manuscripts, French|Inheritance and succession|Landlord and tenant|Land tenure"
https://catalog.digital-scriptorium.org/entity/Q14037,Sharḥ Ḍawʼ al-Miṣbāḥ (DS2574),Rajab 1055 [September 1645,1645,1645,Arabic,,"Manuscripts, Arabic|Early works|Arabic language--Grammar|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q33535,Vāsudevopaniṣad (DS8066),1645.,1645,1645,Sanskrit,,"Early works|Rites and ceremonies|India|Vaishnavism|Philosophy, Indic|Vedas. Atharvaveda|Hindu mantras|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q110905,al-Arab min Ghayth al-adab (DS29230),1645,1645,1645,Arabic,,"Manuscripts, Arabic|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q15345,Fatāwá / (DS3010),10[5]6 [1646 or 1647?,1646,1646,Arabic,,"Manuscripts, Arabic|Early works|Hanafites|Islamic law|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q106299,Minhāj al-wuṣūl ilá Miʻyār al-ʻuqūl fī ʻilm al-uṣūl (DS27990),1646,1646,1646,Arabic,,Fifteenth century|Early works|Islamic law--Interpretation and construction|Zaydīs
https://catalog.digital-scriptorium.org/entity/Q17812,"Miscellany of theological material concerning biblical translation, liturgical matters, laws of the land, and commentary on the Anglican/Catholic divide : (DS3827)",1646 or later,1646,1646,,,
https://catalog.digital-scriptorium.org/entity/Q58429,Rawz̤at al-ṣafā (DS13782),1646,1646,1646,Persian,,"Manuscripts, Persian|Early works|History|Islamic Empire|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q15024,Risālah fī rumūz kutub al-ḥadīth / (DS2903),1056? [1646 or 1647?,1646,1646,Arabic,,"Manuscripts, Arabic|Jāmiʻ al-ṣaghīr (Suyūṭī)|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q111604,Risālat Qawānīn ḥikam al-ishrāq ilá kull al-ṣūfīyah bi-jamīʻ al-āfāq / (DS29463),1646].,1646,1646,Arabic,,"Manuscripts, Arabic|Early works|Sufism|New Jersey--Princeton|Shādhilīyah"
https://catalog.digital-scriptorium.org/entity/Q80618,Sefer ʻasis rimonim (DS19631),1646.,1646,1646,Hebrew,,Cabala|Early works|Jews|Middle East--Kurdistan|Mysticism--Judaism
https://catalog.digital-scriptorium.org/entity/Q109877,Sharḥ al-Mulakhkhaṣ fī al-hayʼah (DS29063),1646,1646,1646,Arabic,,"Manuscripts, Arabic|Early works|Mulakhkhaṣ fī al-hayʼah (Jaghmīnī, Maḥmūd ibn Muḥammad)|Astronomy, Arab|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q35578,Āśaucatriṃśacchlokī (DS8747),1646.,1646,1646,Sanskrit,,"Early works|Rites and ceremonies|India|Hindu law|Dharma|Purity, Ritual--Hinduism"
https://catalog.digital-scriptorium.org/entity/Q98281,Carta executoria de hidalguia a pedimiento de Luis de Soto Morillo y Francisco de Soto ci d vezinos de la villa de Belalcazar. (DS25518),1622,1597,1647,Spanish,,"Nobility|Manuscripts, Spanish|miniatures (paintings)|Sixteenth century|illuminated manuscripts|vellum (parchment)|inhabited initials|Historiated initials|Letters patent|Spain--Granada|Massachusetts--Williamstown"
https://catalog.digital-scriptorium.org/entity/Q79934,Derashot / (DS19403),1647.,1647,1647,Hebrew,,"Early works|Jewish sermons, Hebrew"
https://catalog.digital-scriptorium.org/entity/Q57736,Kanz al-lughah (DS13551),1647,1647,1647,Arabic|Persian,,"Fifteenth century|Encyclopedias and dictionaries|Manuscripts, Persian|Early works|Arabic language|New Jersey--Princeton|Persian language|Arabic language--Lexicography"
https://catalog.digital-scriptorium.org/entity/Q13644,Kitāb Mashāriq al-anwār al-muḍīyah fī sharḥ al-Kawākib al-durrīyah / (DS2443),"6 Ṣafar 1057 [March 13, 1647",1647,1647,Arabic,,"Poetry|Manuscripts, Arabic|Early works|Muḥammad, Prophet, -632|New Jersey--Princeton|Burdah (Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd)"
https://catalog.digital-scriptorium.org/entity/Q13515,Kitāb Sharḥ al-Muqaddimah al-Shaʻrānīyah fī ʻilm al-ʻArabīyah / (DS2400),1647,1647,1647,Arabic,,"Manuscripts, Arabic|Early works|Arabic language--Grammar|Lubāb al-iʻrāb al-māniʻ min al-laḥn fī al-sunnah wa-al-Kitāb (Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad)|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q112972,Kitāb al-Iʻlām bi-qawāṭiʻ al-Islām / (DS29919),1647,1647,1647,Arabic,,"Manuscripts, Arabic|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q55873,Kitāb-i Nuzhat al-qulūb (DS12930),1647,1647,1647,Persian,,"Geography|Geography, Medieval|Manuscripts, Persian|Early works|Islamic cosmology|New Jersey--Princeton|Iran"
https://catalog.digital-scriptorium.org/entity/Q56362,Kitāb-i Rawz̤at al-ṣafā; jild-i siyyum va chahārum (DS13093),1646-1647,1646,1647,Persian,,"Manuscripts, Persian|Early works|History|Islamic Empire|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q80399,Leḳute dinim] / (DS19558),1647.,1647,1647,Hebrew,,Early works|Commentaries|Jewish law
https://catalog.digital-scriptorium.org/entity/Q62293,Mukhtaṣar al-Ṣiḥāḥ (DS15070),Jumādá al-Awwal 1057 [1647,1647,1647,Arabic,,"Manuscripts, Arabic|Early works|Arabic language|Dictionaries|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q80396,Perush; ʻal Mishne Torah] / (DS19557),1647.,1647,1647,Hebrew,,"Criticism, interpretation, etc.|Early works|Commentaries|Jewish law|Mishneh Torah (Maimonides, Moses)"
https://catalog.digital-scriptorium.org/entity/Q18025,Practicks of the law of Scotland : (DS3898),1647 October 20 to November 26,1647,1647,English,,Law
https://catalog.digital-scriptorium.org/entity/Q112051,Sharḥ Dīwān al-Mutanabbī / (DS29612),between 1600 and 1647,1600,1647,Arabic,,"Manuscripts, Arabic|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q15261,Sharḥ al-Manār fī ʻilm al-uṣūl / (DS2982),"8 Rabīʻ al-Awwal 1057 [April 13, 1647",1647,1647,Arabic,,"Manuscripts, Arabic|Early works|Manār al-anwār fī al-uṣūl (Nasafī, ʻAbd Allāh ibn Aḥmad)|Islamic law--Interpretation and construction|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q18043,"Three legal treatises on civil and ecclesiastical law, with medicinal recipes, and notes and accounts related to the quartering of soldiers, probably in and near Hertfordshire (Broxbourne... (DS3904)",1639-1647,1647,1647,English|Latin,,Law
https://catalog.digital-scriptorium.org/entity/Q102829,al-Iklīl fī istinbāṭ al-tanzīl / (DS26918),1647,1647,1647,Arabic,,"Manuscripts, Arabic|Criticism and interpretation|Early works|Qurʼan|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q63739,Ḥawāshī al-Fāḍil al-Sharīf ʻalá sharḥihi lil-Miftāḥ ; Ḥawāshī ʻalá Sharḥ al-Miftāḥ / (DS15552),1529-1647,1529,1647,Arabic,,"Manuscripts, Arabic|Early works|Arabic language--Grammar|Muṭawwal (Taftāzānī, Masʻūd ibn ʻUmar)|Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)|Arabic language--Versification|New Jersey--Princeton|Arabic language--Rhetoric"
https://catalog.digital-scriptorium.org/entity/Q2917,"A geometricall extraction for all affected to the mathematickes : with sundry strange conclusions both by instrument and without, and also by perspective glasses, to set forth the true... (DS617)",1648.,1648,1648,English|Latin,,Real property|Geometry|Early works|England|Mathematics|Astronomical instruments
https://catalog.digital-scriptorium.org/entity/Q14511,Arabic miscellany (DS2732),"14 [Dhū] al-Ḥijjah 1058 [December 30, 1648",1648,1648,Arabic,,"Manuscripts, Arabic|Early works|Biographies|Muḥammad, Prophet, -632|Nile River|Tenth of Muḥarram|Muslim scholars|God (Islam)--Worship and love|Caliphs|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q9825,Carretto family papers (DS1805),ca. 1500-1648.,1500,1648,Latin|Italian,,Real property|Italy|Navigation|Politics and government|History|Italy--Genoa|Italy--Finale Ligure|Maritime law|Mediterranean Sea|Italy--Alassio|Italy--Castelfranco di Sotto|Italy--Albenga
https://catalog.digital-scriptorium.org/entity/Q14304,Hādhā Sharḥ al-Badīʻīyah al-Bāʻūnīyah (DS2663),"8 Dhū [al-Qaʻdah] [10]58? [November 24, 1648?",1648,1648,Arabic,,"Poetry|Manuscripts, Arabic|Early works|Muḥammad, Prophet, -632|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q60160,Kitab-i Netaic ül-fünun (DS14359),1648,1648,1648,Ottoman Turkish,,"Early works|Manuscripts, Turkish|Turkey|Science|Islamic Empire|New Jersey--Princeton|Encyclopedias and dictionaries, Turkish"
https://catalog.digital-scriptorium.org/entity/Q112288,Kitāb Faraḥ al-asmāʻ bi-rukhṣ al-samāʻ/ (DS29691),1648,1648,1648,Arabic,,"Early works|Sufism--Rituals|Manuscripts, Arabic|New Jersey--Princeton|Sufism--Customs and practices|Music--Religious aspects--Islam|Sufi music"
https://catalog.digital-scriptorium.org/entity/Q56941,Kullīyāt-i Ḥakīm Anvarī (DS13286),1648,1648,1648,Persian,,"Manuscripts, Persian|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q47657,Observationes; aut notae reformationis Noricae renovatae (DS11185),1599 Dec. 1-1648 Mar. 9.,1599,1648,German,,"Early works|Law|Statutes|Germany--Bavaria|Law, Medieval"
https://catalog.digital-scriptorium.org/entity/Q54036,Poesías recopiladas (DS12742),approximately 1611-1648?,1611,1648,Spanish,,"Manuscripts, Spanish|Specimens|Spain--Zaragoza|Manuscripts|California--Berkeley|Spanish poetry--Classical period|1500-1700|Sonnets, Spanish|Ottava rimas, Spanish|Decimas"
